study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category,anomaly_score,is_anomaly,high_risk_rate,issue_rate,cluster_id,cluster_probability,cluster_name
Study_5,Site 298,SVK,EMEA,1,0.2464783157428377,0.2464783157428377,0.0,4,4.0,1,0,1,0,0,0,6,4,0,87,0,0,37,High,0.688,True,1.0,1.0,2,0.9999999981062947,Data Laggards
Study_5,Site 299,SVK,EMEA,12,0.069770103007144,0.2210873899318823,0.0510124087139164,15,1.25,0,12,12,0,0,0,11,7,0,0,0,0,61,Medium,0.55,True,0.0,1.0,0,0.9998166510677738,Data Laggards
Study_5,Site 3,AUS,ASIA,2,0.0502564102564102,0.0502564102564102,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,10,Medium,0.0,False,0.0,1.0,0,0.9999978532774796,Data Laggards
Study_5,Site 300,ESP,EMEA,36,0.0938202476939286,0.3300772750561069,0.0638865612115021,58,1.6111111111111112,1,35,36,0,0,1,55,0,6,898,0,0,302,Medium,0.9,True,0.027777777777777776,1.0,8,0.707716754258633,Safety Concerns
Study_5,Site 301,ESP,EMEA,3,0.1284874078494773,0.2841801722663806,0.1348344377294877,7,2.333333333333333,1,2,3,0,0,0,8,2,0,164,0,1,39,High,0.688,True,0.3333333333333333,1.0,2,0.9999974394086257,Data Laggards
Study_5,Site 302,ESP,EMEA,11,0.1046009729600726,0.2584469598707407,0.0620807131963554,19,1.7272727272727273,1,10,11,0,0,0,42,8,0,101,0,0,118,Medium,0.825,True,0.09090909090909091,1.0,2,0.9998381499996718,Data Laggards
Study_5,Site 303,ESP,EMEA,12,0.0923541760383865,0.13453216374269,0.0378126186458667,18,1.5,0,12,12,0,0,0,23,0,0,49,0,0,53,Medium,0.825,True,0.0,1.0,0,0.9997227817198756,Data Laggards
Study_5,Site 304,ESP,EMEA,3,0.0502564102564102,0.0502564102564102,0.0,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,15,Medium,0.55,True,0.0,1.0,0,0.9999961381651319,Data Laggards
Study_5,Site 305,ESP,EMEA,4,0.1351760737683495,0.1703441295546559,0.0270346874334063,9,2.25,0,4,4,0,0,0,8,2,0,158,0,0,27,High,0.825,True,0.0,1.0,0,0.9999722490109445,Data Laggards
Study_5,Site 306,ESP,EMEA,17,0.0964508916924178,0.2692534070958533,0.0651738515404014,26,1.5294117647058822,1,16,17,0,0,0,46,2,0,149,0,0,199,Medium,0.688,True,0.058823529411764705,1.0,2,0.8542308268190387,Data Laggards
Study_5,Site 307,ESP,EMEA,15,0.1102043708695386,0.430622568110456,0.1236343781165865,27,1.8,2,13,15,0,0,2,28,30,59,472,0,0,111,Medium,0.75,True,0.13333333333333333,1.0,2,0.9809603799163308,Data Laggards
Study_5,Site 308,GBR,EMEA,1,0.1585897435897436,0.1585897435897436,0.0,2,2.0,0,1,1,0,0,0,10,0,0,0,0,0,5,High,0.0,False,0.0,1.0,0,0.9999970526224885,Data Laggards
Study_5,Site 309,GBR,EMEA,1,0.2195414520684499,0.2195414520684499,0.0,3,3.0,0,1,1,0,0,0,10,2,0,0,0,0,9,High,0.0,False,0.0,1.0,0,0.9999804613407638,Data Laggards
Study_5,Site 310,GBR,EMEA,1,0.2580574282802315,0.2580574282802315,0.0,4,4.0,1,0,1,0,0,0,8,36,0,29,0,0,5,High,0.0,False,1.0,1.0,2,0.9999999968199663,Data Laggards
Study_5,Site 311,CHE,EMEA,1,0.2120044857949826,0.2120044857949826,0.0,3,3.0,0,1,1,0,0,0,7,3,0,0,0,0,27,High,0.0,False,0.0,1.0,0,0.9999850496420519,Data Laggards
Study_5,Site 312,CHE,EMEA,2,0.1533831074890527,0.2565098047216951,0.1458431738691468,5,2.5,1,1,2,0,0,0,10,4,0,127,0,0,10,High,0.825,True,0.5,1.0,2,0.999999344279932,Data Laggards
Study_5,Site 313,CHE,EMEA,1,0.2968079775918563,0.2968079775918563,0.0,5,5.0,1,0,1,0,0,0,6,2,0,114,5,0,17,High,0.825,True,1.0,1.0,2,0.9999999910740462,Data Laggards
Study_5,Site 314,NLD,EMEA,1,0.3404666561401864,0.3404666561401864,0.0,5,5.0,1,0,1,0,0,1,11,0,8,175,0,0,6,High,0.825,True,1.0,1.0,2,0.999999992189168,Data Laggards
Study_5,Site 315,ARG,AMERICA,3,0.1493567251461988,0.1621929824561403,0.0146914331032639,5,1.6666666666666667,0,3,3,0,0,0,24,0,0,24,0,0,0,High,0.55,True,0.0,1.0,0,0.9999831329888565,Data Laggards
Study_5,Site 316,ARG,AMERICA,6,0.15095404108562,0.1776878092667566,0.0292609284094343,16,2.6666666666666665,0,6,6,0,0,0,16,0,0,350,0,0,31,High,0.825,True,0.0,1.0,0,0.999832541153249,Data Laggards
Study_5,Site 317,CAN,AMERICA,11,0.0778637363041137,0.2429113557555072,0.0635501598718982,15,1.3636363636363635,0,11,11,0,0,0,16,6,0,218,0,0,62,Medium,0.825,True,0.0,1.0,0,0.9998018465668468,Data Laggards
Study_5,Site 318,CAN,AMERICA,5,0.0764574898785425,0.1808771929824561,0.0583726261661499,7,1.4,0,5,5,0,0,0,4,0,0,186,0,0,34,Medium,0.55,True,0.0,1.0,0,0.9999807042237522,Data Laggards
Study_5,Site 319,CAN,AMERICA,1,0.0506410256410256,0.0506410256410256,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,6,Medium,0.0,False,0.0,1.0,0,0.9999983896050182,Data Laggards
Study_5,Site 320,CAN,AMERICA,5,0.1330929590410095,0.2573622563636205,0.1134286163497515,11,2.2,2,3,5,0,0,0,18,10,0,205,0,0,60,High,0.825,True,0.4,1.0,2,0.9999982895319288,Data Laggards
Study_5,Site 321,CAN,AMERICA,3,0.0516666666666666,0.0544871794871794,0.0024426357542638,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,26,Medium,0.55,True,0.0,1.0,0,0.9999960502779699,Data Laggards
Study_5,Site 322,CAN,AMERICA,11,0.1699196594793565,0.3947530045970597,0.1168482637876971,28,2.5454545454545454,2,9,11,0,0,2,61,28,13,123,0,0,105,High,0.825,True,0.18181818181818182,1.0,2,0.99885262499686,Data Laggards
Study_5,Site 323,CAN,AMERICA,1,0.0502564102564102,0.0502564102564102,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium,0.0,False,0.0,1.0,0,0.9999984120495102,Data Laggards
Study_5,Site 324,BRA,AMERICA,10,0.1088713678614213,0.2358391846870874,0.0548881479903581,19,1.9,0,10,10,0,0,0,12,17,0,117,0,0,46,Medium,0.825,True,0.0,1.0,0,0.9996878761612178,Data Laggards
Study_5,Site 325,USA,AMERICA,4,0.0498717948717948,0.0498717948717948,0.0,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,16,Medium,0.55,True,0.0,1.0,0,0.9999924048870156,Data Laggards
Study_5,Site 326,USA,AMERICA,12,0.1158308375815764,0.2487591632345525,0.0774858458109539,23,1.9166666666666667,1,11,12,0,0,0,26,26,0,51,0,0,129,High,0.825,True,0.08333333333333333,1.0,2,0.9993454665352854,Data Laggards
Study_5,Site 327,USA,AMERICA,4,0.1196249437696806,0.1967251461988304,0.0736732606001805,8,2.0,0,4,4,0,0,0,10,0,0,301,0,0,63,High,0.688,True,0.0,1.0,0,0.9999798299294662,Data Laggards
Study_5,Site 328,USA,AMERICA,2,0.1262438146648673,0.2022312190733243,0.107462417883969,4,2.0,0,2,2,0,0,0,8,0,0,196,0,0,20,High,0.825,True,0.0,1.0,0,0.9999959403268743,Data Laggards
Study_5,Site 329,USA,AMERICA,18,0.1129303441487164,0.2613249320621151,0.0853719244181747,33,1.8333333333333333,2,16,18,0,0,0,54,9,0,430,0,1,181,Medium,0.75,True,0.1111111111111111,1.0,8,0.7275893517716997,Safety Concerns
Study_5,Site 330,USA,AMERICA,1,0.0502564102564102,0.0502564102564102,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium,0.0,False,0.0,1.0,0,0.9999984120495102,Data Laggards
Study_5,Site 331,USA,AMERICA,6,0.0841339000572262,0.1643589743589743,0.0530720610229382,8,1.3333333333333333,0,6,6,0,1,0,0,40,0,0,0,0,69,Medium,0.0,False,0.0,1.0,0,0.9999594987982267,Data Laggards
Study_5,Site 332,USA,AMERICA,5,0.0502564102564102,0.0502564102564102,0.0,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,25,Medium,0.55,True,0.0,1.0,0,0.9999852367595228,Data Laggards
Study_5,Site 333,USA,AMERICA,10,0.1185225441606886,0.3769234515150814,0.117799335647938,20,2.0,2,8,10,0,0,1,24,8,12,357,0,0,84,High,0.825,True,0.2,1.0,2,0.9999046830249516,Data Laggards
Study_5,Site 334,USA,AMERICA,1,0.0502564102564102,0.0502564102564102,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium,0.0,False,0.0,1.0,0,0.9999984120495102,Data Laggards
Study_5,Site 335,USA,AMERICA,9,0.1087529661693361,0.2653466460413444,0.0749409170111874,15,1.6666666666666667,1,8,9,0,0,1,34,0,2,17,0,0,131,Medium,0.55,True,0.1111111111111111,1.0,2,0.9999548989635368,Data Laggards
Study_5,Site 336,USA,AMERICA,5,0.1423269219423744,0.394119989828831,0.1490782467915944,12,2.4,1,4,5,0,0,1,15,11,9,74,0,0,47,High,0.825,True,0.2,1.0,2,0.9999734153457069,Data Laggards
Study_5,Site 337,USA,AMERICA,5,0.1188981970459379,0.3907730365117409,0.1519844501674907,9,1.8,1,4,5,0,0,2,8,8,45,0,0,0,40,High,0.825,True,0.2,1.0,2,0.9999904872626407,Data Laggards
Study_5,Site 338,USA,AMERICA,11,0.1452102654704339,0.3751266653924552,0.118263847947681,23,2.090909090909091,3,8,11,0,0,2,68,28,17,54,0,0,42,High,0.825,True,0.2727272727272727,1.0,2,0.9994103937163482,Data Laggards
Study_5,Site 339,USA,AMERICA,3,0.0994961763382816,0.1979757085020242,0.0852857766066078,5,1.6666666666666667,0,3,3,0,0,0,35,0,0,18,0,0,15,Medium,0.0,False,0.0,1.0,0,0.9999922161369956,Data Laggards
Study_5,Site 340,USA,AMERICA,6,0.1389654349919213,0.2502028663617842,0.0638277987771177,9,1.5,1,5,6,0,0,0,57,3,0,81,0,0,15,High,0.688,True,0.16666666666666666,1.0,2,0.9999646691346614,Data Laggards
Study_5,Site 341,USA,AMERICA,1,0.0502564102564102,0.0502564102564102,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium,0.0,False,0.0,1.0,0,0.9999984120495102,Data Laggards
Study_5,Site 342,USA,AMERICA,1,0.1425438596491228,0.1425438596491228,0.0,2,2.0,0,1,1,0,0,0,4,0,0,15,0,0,0,High,0.0,False,0.0,1.0,0,0.9999980116139839,Data Laggards
Study_5,Site 343,USA,AMERICA,2,0.1721862348178137,0.1723324336482231,0.000206756368768,6,3.0,0,2,2,0,0,0,10,0,0,9,0,0,10,High,0.0,False,0.0,1.0,0,0.9999878756764974,Data Laggards
Study_5,Site 344,JPN,ASIA,9,0.0504700854700854,0.0521794871794871,0.0006410256410256,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,50,Medium,0.55,True,0.0,1.0,0,0.9999068864398782,Data Laggards
Study_5,Site 345,JPN,ASIA,7,0.0593589743589743,0.1139743589743589,0.0240831209084084,8,1.1428571428571428,0,7,7,0,0,0,1,0,0,0,0,0,36,Medium,0.55,True,0.0,1.0,0,0.9999510496031047,Data Laggards
Study_5,Site 346,CHN,ASIA,8,0.0941340530814215,0.142719298245614,0.0470403023775865,10,1.25,0,8,8,0,0,0,32,0,0,35,0,0,20,Medium,0.0,False,0.0,1.0,0,0.9998727006766122,Data Laggards
Study_5,Site 347,CHN,ASIA,3,0.0502564102564102,0.0502564102564102,0.0,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,15,Medium,0.55,True,0.0,1.0,0,0.9999961381651319,Data Laggards
Study_5,Site 348,CHN,ASIA,4,0.1272447143499775,0.1682096266306792,0.0273099415204678,9,2.25,0,4,4,0,0,0,7,0,0,22,0,0,20,High,0.0,False,0.0,1.0,0,0.9999767235934378,Data Laggards
Study_6,14,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_6,Site 14,AUS,ASIA,12,0.2260549616224547,0.3924883982562228,0.0801697389837406,44,3.6666666666666665,4,8,12,0,2,4,51,5,55,390,1,0,43,High,0.75,True,0.3333333333333333,1.0,2,0.9944951550305652,Data Laggards
Study_6,Site 15,AUS,ASIA,4,0.317822119327362,0.4740568347097691,0.1400716513560467,18,4.5,3,1,4,0,0,4,50,10,51,385,2,0,14,High,0.825,True,0.75,1.0,2,0.999999363253304,Data Laggards
Study_6,Site 165,CHN,ASIA,4,0.2930685829681386,0.4263083233529906,0.1115302621633798,18,4.5,2,2,4,0,0,1,54,168,11,537,4,0,85,High,0.9,True,0.5,1.0,2,0.9999962234639526,Data Laggards
Study_6,Site 168,CHN,ASIA,1,0.252233716039559,0.252233716039559,0.0,4,4.0,1,0,1,0,0,0,2,48,0,108,0,0,39,High,0.0,False,1.0,1.0,2,0.9999999975199956,Data Laggards
Study_6,Site 191,JPN,ASIA,2,0.2032414973566591,0.2458262245828638,0.0602238987932575,7,3.5,1,1,2,0,0,0,39,0,0,168,1,0,29,High,0.825,True,0.5,1.0,2,0.9999943415675578,Data Laggards
Study_6,Site 193,JPN,ASIA,3,0.1235335132703553,0.1990620782726045,0.0747984648486025,6,2.0,0,3,3,0,0,0,11,0,0,30,0,0,36,High,0.55,True,0.0,1.0,0,0.9999904458983274,Data Laggards
Study_6,Site 194,JPN,ASIA,2,0.252237605599508,0.2971630204657727,0.0635341309991094,7,3.5,1,1,2,0,2,0,35,0,0,79,2,0,23,High,0.825,True,0.5,1.0,2,0.999991784424555,Data Laggards
Study_6,Site 20,USA,AMERICA,7,0.1065551699762226,0.1858861898335582,0.0559550468696864,12,1.7142857142857142,0,7,7,0,0,0,20,0,0,2,0,0,93,Medium,0.55,True,0.0,1.0,0,0.9998956612801453,Data Laggards
Study_6,Site 345,JPN,ASIA,1,0.2491589401592812,0.2491589401592812,0.0,4,4.0,1,0,1,0,0,0,11,1,0,29,0,0,5,High,0.0,False,1.0,1.0,2,0.9999999978464202,Data Laggards
Study_6,Site 349,SGP,ASIA,7,0.0999576953439821,0.2495869083435476,0.0859159418145473,12,1.7142857142857142,1,6,7,0,0,0,31,0,0,188,1,0,82,Medium,0.825,True,0.14285714285714285,1.0,2,0.9999909031504636,Data Laggards
Study_6,Site 350,SGP,ASIA,1,0.0506410256410256,0.0506410256410256,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,6,Medium,0.0,False,0.0,1.0,0,0.9999983896050182,Data Laggards
Study_6,Site 351,TWN,ASIA,3,0.296185224111232,0.3829674805774103,0.1197194143594153,13,4.333333333333333,2,1,3,0,0,3,30,0,48,300,0,0,48,High,0.825,True,0.6666666666666666,1.0,2,0.9999987056896301,Data Laggards
Study_6,Site 352,JPN,ASIA,1,0.2367304081186264,0.2367304081186264,0.0,4,4.0,0,1,1,0,0,0,21,0,0,67,1,0,6,High,0.688,True,0.0,1.0,0,0.999962718101517,Data Laggards
Study_6,Site 62,ISR,EMEA,5,0.0699999999999999,0.1489743589743589,0.0441488464663908,6,1.2,0,5,5,0,0,0,8,0,0,0,0,0,26,Medium,0.55,True,0.0,1.0,0,0.999982252877591,Data Laggards
Study_7,13,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_7,Site 110,AUS,ASIA,1,0.1033333333333333,0.1033333333333333,0.0,1,1.0,0,1,1,0,0,0,4,0,0,0,0,0,0,Medium,0.0,False,0.0,1.0,0,0.9999959245299731,Data Laggards
Study_7,Site 12,SGP,ASIA,3,0.3455363306329024,0.372295724019529,0.0256030637820661,12,4.0,3,0,3,0,7,0,25,0,0,164,17,0,0,High,0.688,True,1.0,1.0,2,0.9999999800723083,Data Laggards
Study_7,Site 14,CHN,ASIA,11,0.2044984262803515,0.70842555105713,0.1983636875022858,25,2.272727272727273,4,5,9,5,4,0,16,645,0,125,38,0,1,High,0.975,True,0.36363636363636365,0.8181818181818182,8,1.0,Safety Concerns
Study_7,Site 148,TWN,ASIA,2,0.1182017543859649,0.1330701754385964,0.0210271227037052,3,1.5,0,2,2,0,0,0,6,0,0,24,0,0,0,High,0.0,False,0.0,1.0,0,0.9999958985021832,Data Laggards
Study_7,Site 164,CHN,ASIA,2,0.1181432748538011,0.132953216374269,0.020944420156198,3,1.5,0,2,2,0,0,0,6,0,0,22,0,0,0,High,0.0,False,0.0,1.0,0,0.9999958953460151,Data Laggards
Study_7,Site 17,CHN,ASIA,3,0.20004264651585,0.3743677056294212,0.1529524902137295,7,2.333333333333333,1,2,3,0,2,0,12,34,0,13,2,0,0,High,0.0,False,0.3333333333333333,1.0,2,0.9999690249570056,Data Laggards
Study_7,Site 353,SGP,ASIA,2,0.1288933873144399,0.1453508771929824,0.0232744053888527,4,2.0,0,2,2,0,0,0,5,0,0,63,0,0,2,High,0.825,True,0.0,1.0,0,0.9999958013312328,Data Laggards
Study_7,Site 354,CHN,ASIA,4,0.0862265545072183,0.2127132355727331,0.1048520074354409,5,1.25,0,2,2,0,0,0,3,51,0,12,0,0,0,Medium,0.55,True,0.0,0.5,5,0.986096856673245,Data Laggards
Study_7,Site 355,CHN,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_7,Site 356,JPN,ASIA,1,0.1602923976608187,0.1602923976608187,0.0,2,2.0,0,1,1,0,0,0,7,0,0,62,0,0,0,High,0.825,True,0.0,1.0,0,0.9999969188643089,Data Laggards
Study_7,Site 87,AUS,ASIA,1,0.1726023391812865,0.1726023391812865,0.0,2,2.0,0,1,1,0,0,0,11,0,0,16,0,0,0,High,0.0,False,0.0,1.0,0,0.9999956913419749,Data Laggards
Study_7,Site 93,CHN,ASIA,1,0.0883333333333333,0.0883333333333333,0.0,1,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,Medium,0.0,False,0.0,1.0,0,0.9999981438414678,Data Laggards
Study_7,Site 95,TWN,ASIA,1,0.1325438596491228,0.1325438596491228,0.0,2,2.0,0,1,1,0,0,0,2,0,0,15,0,0,0,High,0.0,False,0.0,1.0,0,0.9999983661005122,Data Laggards
Study_8,123,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_8,Site 1,ARG,AMERICA,8,0.0936057692307692,0.1182051282051282,0.0396949624234084,12,1.5,0,7,7,0,0,0,9,0,0,0,0,0,10,Medium,0.0,False,0.0,0.875,5,0.9983078463984396,Data Laggards
Study_8,Site 10,BGR,EMEA,13,0.0863708086785009,0.1124358974358974,0.027342248941599,14,1.0769230769230769,0,12,12,0,0,0,15,0,0,0,0,0,3,Medium,0.55,True,0.0,0.9230769230769231,5,0.9878289566399364,Data Laggards
Study_8,Site 110,BGR,EMEA,2,0.1139327485380117,0.13953216374269,0.0362030401712761,3,1.5,0,2,2,0,0,0,4,0,0,49,0,0,0,Medium,0.0,False,0.0,1.0,0,0.9999955842753951,Data Laggards
Study_8,Site 111,DEU,EMEA,1,0.0883333333333333,0.0883333333333333,0.0,1,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,Medium,0.0,False,0.0,1.0,0,0.9999981438414678,Data Laggards
Study_8,Site 112,DEU,EMEA,2,0.0933333333333333,0.0983333333333333,0.0070710678118654,2,1.0,0,2,2,0,0,0,4,0,0,0,0,0,0,Medium,0.0,False,0.0,1.0,0,0.9999963146958526,Data Laggards
Study_8,Site 113,ITA,EMEA,7,0.1108004700966309,0.2456032906764168,0.0594424565473622,9,1.2857142857142858,1,6,7,0,0,1,7,0,29,0,0,0,0,Medium,0.0,False,0.14285714285714285,1.0,2,0.9999834620714101,Data Laggards
Study_8,Site 167,KOR,ASIA,20,0.0592816396142084,0.1321712538226299,0.0484286975093536,17,0.85,0,13,13,0,0,0,11,0,0,0,1,0,9,Medium,0.0,False,0.0,0.65,5,0.9997389309578377,Data Laggards
Study_8,Site 174,MYS,ASIA,3,0.0848290598290598,0.1174358974358974,0.0344927393605556,4,1.3333333333333333,0,3,3,0,0,0,3,0,0,0,0,0,3,Medium,0.0,False,0.0,1.0,0,0.9999949245982243,Data Laggards
Study_8,Site 175,MYS,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_8,Site 176,IND,ASIA,5,0.1083076923076923,0.112051282051282,0.0083709211465376,9,1.8,0,5,5,0,0,0,6,0,0,0,0,0,4,Medium,0.0,False,0.0,1.0,0,0.9999658058249845,Data Laggards
Study_8,Site 178,USA,AMERICA,3,0.1044444444444444,0.1366666666666666,0.0279052630108319,4,1.3333333333333333,0,3,3,0,0,0,7,0,0,0,0,0,13,Medium,0.0,False,0.0,1.0,0,0.9999915776879604,Data Laggards
Study_8,Site 180,USA,AMERICA,2,0.1632563029573018,0.1780029905299884,0.020854965565372,6,3.0,0,2,2,0,0,0,3,2,0,0,0,1,6,High,0.0,False,0.0,1.0,0,0.9999905508932901,Data Laggards
Study_8,Site 181,USA,AMERICA,2,0.1122435897435897,0.1124358974358974,0.0002719641466102,4,2.0,0,2,2,0,0,0,2,0,0,0,0,0,3,Medium,0.0,False,0.0,1.0,0,0.9999954327934518,Data Laggards
Study_8,Site 182,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_8,Site 183,USA,AMERICA,2,0.0441666666666666,0.0883333333333333,0.0624610990048117,1,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,Low,0.0,False,0.0,0.5,5,0.9999747338740804,Data Laggards
Study_8,Site 185,USA,AMERICA,2,0.1013461538461538,0.1143589743589743,0.0184029072539575,3,1.5,0,2,2,0,0,0,2,0,0,0,0,0,7,Medium,0.0,False,0.0,1.0,0,0.9999951594021919,Data Laggards
Study_8,Site 2,ARG,AMERICA,3,0.107991452991453,0.1182051282051282,0.0170287750693875,5,1.6666666666666667,0,3,3,0,0,0,5,0,0,0,0,0,6,Medium,0.0,False,0.0,1.0,0,0.9999913532922675,Data Laggards
Study_8,Site 28,ARG,AMERICA,5,0.1240890688259109,0.1643792172739541,0.0286851418630635,10,2.0,0,5,5,0,0,0,10,0,0,69,0,0,8,High,0.825,True,0.0,1.0,0,0.9999544965300926,Data Laggards
Study_8,Site 3,ARG,AMERICA,8,0.0979957657021877,0.1321712538226299,0.0254233264418502,12,1.5,0,8,8,0,0,0,7,0,0,0,1,0,9,Medium,0.0,False,0.0,1.0,0,0.9998628359384384,Data Laggards
Study_8,Site 31,CAN,AMERICA,9,0.1088087606837606,0.1247916666666666,0.0157468946851596,15,1.6666666666666667,0,9,9,0,0,0,13,0,0,0,0,1,29,Medium,0.0,False,0.0,1.0,0,0.9997590020307918,Data Laggards
Study_8,Site 316,KOR,ASIA,9,0.0901525023828497,0.2456032906764168,0.0736842971155421,12,1.3333333333333333,1,6,7,0,0,1,6,0,29,0,0,0,15,Medium,0.0,False,0.1111111111111111,0.7777777777777778,8,0.9999999999998357,Safety Concerns
Study_8,Site 317,ZAF,EMEA,11,0.1234848484848484,0.343076923076923,0.0759301042431836,19,1.7272727272727273,1,10,11,13,0,0,16,0,0,0,0,0,65,High,0.55,True,0.09090909090909091,1.0,2,0.9996434372106734,Data Laggards
Study_8,Site 318,ZAF,EMEA,6,0.1197438031880526,0.1785429473334441,0.0435711760578322,13,2.1666666666666665,0,6,6,0,0,0,7,3,0,0,0,1,14,High,0.0,False,0.0,1.0,0,0.9999211619915361,Data Laggards
Study_8,Site 323,ARE,EMEA,2,0.1003846153846154,0.1124358974358974,0.0170430865209065,3,1.5,0,2,2,0,0,0,2,0,0,0,0,0,2,Medium,0.0,False,0.0,1.0,0,0.9999952463031233,Data Laggards
Study_8,Site 326,USA,AMERICA,1,0.0883333333333333,0.0883333333333333,0.0,1,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,Medium,0.0,False,0.0,1.0,0,0.9999981438414678,Data Laggards
Study_8,Site 327,USA,AMERICA,6,0.1028205128205128,0.117051282051282,0.0124708733633919,9,1.5,0,6,6,0,0,0,9,0,0,0,0,0,5,Medium,0.0,False,0.0,1.0,0,0.9999427162104738,Data Laggards
Study_8,Site 330,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_8,Site 357,CAN,AMERICA,2,0.0883333333333333,0.0883333333333333,0.0,2,1.0,0,2,2,0,0,0,2,0,0,0,0,0,0,Medium,0.0,False,0.0,1.0,0,0.999997161077336,Data Laggards
Study_8,Site 358,BGR,EMEA,8,0.0736378205128205,0.0933333333333333,0.0330889844763929,7,0.875,0,7,7,0,0,0,8,0,0,0,0,0,2,Medium,0.0,False,0.0,0.875,5,0.9969713159614735,Data Laggards
Study_8,Site 359,BGR,EMEA,4,0.0441666666666666,0.0883333333333333,0.0509992737784169,2,0.5,0,2,2,0,0,0,2,0,0,0,0,0,0,Low,0.0,False,0.0,0.5,5,0.9999697558296503,Data Laggards
Study_8,Site 360,CZE,EMEA,5,0.0706666666666666,0.0883333333333333,0.0395038676024962,4,0.8,0,4,4,0,0,0,4,0,0,0,0,0,0,Medium,0.0,False,0.0,0.8,5,0.9996404554719956,Data Laggards
Study_8,Site 361,CZE,EMEA,4,0.1647788195846595,0.2704376142595978,0.0823423856939683,11,2.75,1,3,4,0,0,1,4,0,20,0,1,3,5,High,0.0,False,0.25,1.0,2,0.9999672414514693,Data Laggards
Study_8,Site 362,CZE,EMEA,6,0.0752777777777777,0.0933333333333333,0.036959687749202,5,0.8333333333333334,0,5,5,0,0,0,7,0,0,0,0,0,0,Medium,0.0,False,0.0,0.8333333333333334,5,0.9994600683894014,Data Laggards
Study_8,Site 363,CZE,EMEA,16,0.0871419132998118,0.1321712538226299,0.0373867152617625,19,1.1875,0,14,14,0,0,0,15,0,0,0,1,1,6,Medium,0.0,False,0.0,0.875,5,0.9857849436179263,Data Laggards
Study_8,Site 364,FRA,EMEA,9,0.1002284200529814,0.137953216374269,0.0188352600112065,12,1.3333333333333333,0,9,9,0,0,0,13,0,0,22,0,0,2,Medium,0.55,True,0.0,1.0,0,0.9997974482233049,Data Laggards
Study_8,Site 365,FRA,EMEA,16,0.1219175104298504,0.2605941499085923,0.0669542502793798,26,1.625,2,14,16,0,0,3,18,0,133,0,0,0,40,High,0.825,True,0.125,1.0,2,0.8772837888537799,Data Laggards
Study_8,Site 366,FRA,EMEA,14,0.1046803507165349,0.1966666666666666,0.0478526068718084,23,1.6428571428571428,0,13,13,0,1,0,18,0,0,52,0,1,33,Medium,0.825,True,0.0,0.9285714285714286,5,0.9620086371429031,Data Laggards
