study,site_id,country,region,subject_count,site_risk_category,cluster_id,cluster_name,prob_cluster_0,prob_cluster_1,prob_cluster_2
Study_4,Site 220,USA,AMERICA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_4,Site 221,USA,AMERICA,9,Low,1,Cluster_1_Completeness_Issues,1.323928762516995e-130,0.9999999999977951,2.204944260430671e-12
Study_4,Site 222,USA,AMERICA,9,Low,1,Cluster_1_Completeness_Issues,3.859595356762624e-123,0.9999999999979887,2.0113604091645156e-12
Study_4,Site 223,USA,AMERICA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_4,Site 224,USA,AMERICA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_4,Site 225,USA,AMERICA,11,Low,0,Cluster_0_Low_Risk,0.9999999999997584,2.4023651914676044e-13,7.388640778179005e-25
Study_4,Site 226,USA,AMERICA,4,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999973135,2.6865068167729317e-12
Study_4,Site 227,USA,AMERICA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_4,Site 228,USA,AMERICA,10,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_4,Site 229,USA,AMERICA,10,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.07141912165501e-15,5.039484910839949e-26
Study_4,Site 230,USA,AMERICA,4,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.015486583897409e-15,8.893253760915574e-27
Study_4,Site 231,USA,AMERICA,18,Low,1,Cluster_1_Completeness_Issues,1.9169486111609297e-08,0.9999999808244245,6.089366525151017e-12
Study_4,Site 232,USA,AMERICA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_4,Site 233,USA,AMERICA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_4,Site 234,USA,AMERICA,5,Low,0,Cluster_0_Low_Risk,1.0,0.0,4.476551945284715e-25
Study_4,Site 235,USA,AMERICA,10,Low,1,Cluster_1_Completeness_Issues,0.00038759258596915116,0.9996124074113901,2.6407548688904077e-12
Study_4,Site 236,USA,AMERICA,26,Low,2,Cluster_2_High_Risk_Elevated_DQI,1.214509244269102e-13,0.0,0.9999999999998792
Study_4,Site 237,USA,AMERICA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_4,Site 238,USA,AMERICA,12,Low,1,Cluster_1_Completeness_Issues,2.9360072615517384e-37,0.9999999999965528,3.447251408962427e-12
Study_4,Site 239,USA,AMERICA,12,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999965667,3.4334268105092655e-12
Study_4,Site 240,USA,AMERICA,9,Low,0,Cluster_0_Low_Risk,0.9999999999995595,4.3910002422894603e-13,1.1869442914943601e-24
Study_4,Site 241,USA,AMERICA,4,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_4,Site 242,USA,AMERICA,3,Low,1,Cluster_1_Completeness_Issues,2.668662113775519e-38,0.9999999999989773,1.0226861610936534e-12
Study_4,Site 243,USA,AMERICA,12,Low,0,Cluster_0_Low_Risk,0.9999999999999964,5.2126809269106834e-15,9.785131270286533e-26
Study_4,Site 244,USA,AMERICA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_4,Site 245,USA,AMERICA,23,Low,2,Cluster_2_High_Risk_Elevated_DQI,2.770989720514078e-195,0.0,1.0
Study_4,Site 246,USA,AMERICA,6,Low,1,Cluster_1_Completeness_Issues,6.408986209682175e-103,0.9999999999983893,1.6106263412959586e-12
Study_4,Site 247,USA,AMERICA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_4,Site 248,USA,AMERICA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_4,Site 249,USA,AMERICA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_4,Site 25,USA,AMERICA,6,Low,1,Cluster_1_Completeness_Issues,8.229847158139035e-195,0.9999999999985103,1.4897354671530318e-12
Study_4,Site 250,USA,AMERICA,7,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999998165,1.8351719359569496e-12
Study_4,Site 251,USA,AMERICA,10,Low,0,Cluster_0_Low_Risk,0.9999999999995595,4.397567944474262e-13,1.3369132216004809e-24
Study_4,Site 252,USA,AMERICA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999975002,2.4996447051137072e-12
Study_4,Site 253,USA,AMERICA,5,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999998586,1.4141227988491919e-12
Study_4,Site 254,USA,AMERICA,5,Low,0,Cluster_0_Low_Risk,0.9999999999992824,7.185833679642666e-13,1.2279211450746231e-24
Study_4,Site 255,USA,AMERICA,18,Low,0,Cluster_0_Low_Risk,1.0,0.0,1.2429456963557731e-24
Study_4,Site 256,USA,AMERICA,4,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999988334,1.1667273983244612e-12
Study_4,Site 257,USA,AMERICA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_4,Site 258,USA,AMERICA,7,Low,1,Cluster_1_Completeness_Issues,3.4765070722789375e-139,0.9999999999981011,1.898895425716235e-12
Study_4,Site 3,KOR,ASIA,19,Low,1,Cluster_1_Completeness_Issues,2e-323,0.9999999999934119,6.588035858103111e-12
Study_4,Site 4,KOR,ASIA,19,Low,2,Cluster_2_High_Risk_Elevated_DQI,5.782458019886449e-05,0.0,0.9999421754198023
Study_4,Site 43,TWN,ASIA,9,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_4,Site 47,SGP,ASIA,11,Low,0,Cluster_0_Low_Risk,0.9999999999999929,5.858805539536503e-15,9.13353917372104e-26
Study_4,Site 87,AUT,EMEA,35,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999852558,1.4744101092450595e-11
Study_4,Site 91,CAN,AMERICA,13,Low,2,Cluster_2_High_Risk_Elevated_DQI,7.932475196327706e-247,0.0,1.0
Study_4,Site 92,CAN,AMERICA,14,Low,0,Cluster_0_Low_Risk,0.9999999999969376,3.0630518347832652e-12,1.3222517682831995e-23
Study_5,112,Unknown,Unknown,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_5,Site 14,AUT,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_5,Site 15,AUT,EMEA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999869207,1.307911924634262e-11
Study_5,Site 165,ARG,AMERICA,8,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_5,Site 179,USA,AMERICA,4,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,4.0177371697897713e-16,1.0
Study_5,Site 18,USA,AMERICA,6,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998119,1.881187713274041e-13
Study_5,Site 180,USA,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 181,USA,AMERICA,14,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999995344,4.656013437948521e-13
Study_5,Site 187,USA,AMERICA,6,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999999132,8.679485243155538e-14
Study_5,Site 189,USA,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999893,8.916090380377273e-15,2.4134121999133046e-27
Study_5,Site 19,USA,AMERICA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,9.012226292615537e-15,0.9999999999999893
Study_5,Site 191,JPN,ASIA,11,Medium,1,Cluster_1_Completeness_Issues,2.6911988038630568e-306,0.9999999999997171,2.8299723502395997e-13
Study_5,Site 192,JPN,ASIA,11,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999961844,3.815677356133159e-12
Study_5,Site 193,JPN,ASIA,15,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997062,2.937110668121543e-13
Study_5,Site 196,JPN,ASIA,4,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997604,2.395796504011395e-13
Study_5,Site 197,JPN,ASIA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999980445,1.9555231805511965e-12
Study_5,Site 198,JPN,ASIA,4,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,5.986103330614319e-136,1.0
Study_5,Site 2,AUS,ASIA,5,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,1.0104405602040285e-19,1.0
Study_5,Site 200,JPN,ASIA,11,Medium,1,Cluster_1_Completeness_Issues,0.0,0.999999999999025,9.750884911683937e-13
Study_5,Site 24,USA,AMERICA,3,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.4647307493782026e-14,1.2151379345529348e-26
Study_5,Site 25,JPN,ASIA,7,High,1,Cluster_1_Completeness_Issues,0.0,0.9964257215052146,0.0035742784947857863
Study_5,Site 259,AUS,ASIA,1,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999995466,4.5334555829728347e-13
Study_5,Site 260,SGP,ASIA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 261,SGP,ASIA,14,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999416008863619,5.8399113637290144e-05
Study_5,Site 262,TWN,ASIA,9,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999995899,4.101012856144947e-13
Study_5,Site 263,TWN,ASIA,9,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999977747,2.2252580231802202e-12
Study_5,Site 264,TWN,ASIA,9,Medium,0,Cluster_0_Low_Risk,0.9999999999999929,6.6752006435826015e-15,3.470996004929078e-27
Study_5,Site 265,TWN,ASIA,8,Medium,1,Cluster_1_Completeness_Issues,0.0,0.999999999999652,3.4805600433312056e-13
Study_5,Site 266,MYS,ASIA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999985010843,1.4989152949532515e-09
Study_5,Site 267,MYS,ASIA,1,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998079,1.920838672096237e-13
Study_5,Site 268,BEL,EMEA,16,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997711,2.2887989058524244e-13
Study_5,Site 269,BEL,EMEA,2,Medium,0,Cluster_0_Low_Risk,0.9999999999999609,3.9103815003488204e-14,1.3105157499643052e-26
Study_5,Site 270,CZE,EMEA,3,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.4647307493782026e-14,1.2151379345529348e-26
Study_5,Site 271,CZE,EMEA,12,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998492,1.5076435124239374e-13
Study_5,Site 272,CZE,EMEA,6,Medium,0,Cluster_0_Low_Risk,0.9999999999999858,1.4847719192647584e-14,6.294609476089684e-27
Study_5,Site 273,FRA,EMEA,2,Medium,0,Cluster_0_Low_Risk,0.999999999999968,3.2912324082105905e-14,1.0864688154692946e-26
Study_5,Site 274,FRA,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_5,Site 275,FRA,EMEA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 276,FRA,EMEA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 277,FRA,EMEA,11,High,1,Cluster_1_Completeness_Issues,0.0,0.9999995636686069,4.363313923160405e-07
Study_5,Site 278,FRA,EMEA,5,Medium,0,Cluster_0_Low_Risk,0.9999999999999787,2.1546893266474975e-14,8.59409505487744e-27
Study_5,Site 279,DEU,EMEA,3,Medium,0,Cluster_0_Low_Risk,0.999999999999968,3.093511961999123e-14,1.0747326537854745e-26
Study_5,Site 28,AUS,ASIA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999340772,6.592297232941312e-11
Study_5,Site 280,DEU,EMEA,6,High,1,Cluster_1_Completeness_Issues,0.0,0.9999549487623097,4.505123768909797e-05
Study_5,Site 281,DEU,EMEA,3,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.013574051694242828,0.9864259483057558
Study_5,Site 282,DEU,EMEA,8,Medium,1,Cluster_1_Completeness_Issues,0.0,0.999995147802073,4.85219792736016e-06
Study_5,Site 283,DEU,EMEA,2,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999924527,7.547190052983239e-12
Study_5,Site 284,HUN,EMEA,8,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997613,2.3871141869314356e-13
Study_5,Site 285,HUN,EMEA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 286,HUN,EMEA,5,Medium,0,Cluster_0_Low_Risk,0.9999999999999822,1.7871628651970747e-14,7.019807879538761e-27
Study_5,Site 287,ISR,EMEA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999759437,2.405642126628529e-11
Study_5,Site 288,ISR,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,3.6686748519863232e-127,1.0
Study_5,Site 289,ISR,EMEA,6,Medium,0,Cluster_0_Low_Risk,0.9208522193780201,0.07914778062196157,1.823645608970933e-14
Study_5,Site 290,ISR,EMEA,8,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999893139,1.0686131292424688e-11
Study_5,Site 291,ISR,EMEA,4,Medium,0,Cluster_0_Low_Risk,0.9999999999999716,2.863767342426951e-14,1.0702416713023464e-26
Study_5,Site 292,ITA,EMEA,4,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999347655052,6.523449489730027e-08
Study_5,Site 293,ITA,EMEA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 294,ITA,EMEA,3,Medium,1,Cluster_1_Completeness_Issues,8.519053701592193e-55,0.9999999999998676,1.3246490138782969e-13
Study_5,Site 295,ITA,EMEA,9,Medium,0,Cluster_0_Low_Risk,0.9999999999999929,7.31573230774775e-15,3.8320001941762676e-27
Study_5,Site 296,ITA,EMEA,2,Medium,0,Cluster_0_Low_Risk,0.9999999999999716,2.803463215881444e-14,9.116788297021754e-27
Study_5,Site 297,ITA,EMEA,28,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999912648,8.735398091905735e-12
Study_5,Site 298,SVK,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,1.4181331854200627e-114,1.0
Study_5,Site 299,SVK,EMEA,12,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999991425,8.575578793232863e-13
Study_5,Site 3,AUS,ASIA,2,Medium,0,Cluster_0_Low_Risk,0.9999999999999609,3.9103815003488204e-14,1.3105157499643052e-26
Study_5,Site 300,ESP,EMEA,36,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999994449,5.550805940585883e-13
Study_5,Site 301,ESP,EMEA,3,High,1,Cluster_1_Completeness_Issues,0.0,0.9933611646435409,0.00663883535645793
Study_5,Site 302,ESP,EMEA,11,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999915175,8.482461570468428e-12
Study_5,Site 303,ESP,EMEA,12,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998801,1.1992685278500918e-13
Study_5,Site 304,ESP,EMEA,3,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.4647307493782026e-14,1.2151379345529348e-26
Study_5,Site 305,ESP,EMEA,4,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999993074,6.925129918498623e-13
Study_5,Site 306,ESP,EMEA,17,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999995848,4.1523265902276647e-13
Study_5,Site 307,ESP,EMEA,15,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9998938623169531,0.00010613768304823473
Study_5,Site 308,GBR,EMEA,1,High,1,Cluster_1_Completeness_Issues,0.0,0.9999903099170666,9.690082932892501e-06
Study_5,Site 309,GBR,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0016428880350938856,0.9983571119649094
Study_5,Site 310,GBR,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_5,Site 311,CHE,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,3.527971059208259e-11,0.9999999999647216
Study_5,Site 312,CHE,EMEA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,2.492759329329301e-16,1.0
Study_5,Site 313,CHE,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,2.398366653301397e-109,1.0
Study_5,Site 314,NLD,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,4.752474580435236e-87,1.0
Study_5,Site 315,ARG,AMERICA,3,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999974532816,2.5467180194658952e-09
Study_5,Site 316,ARG,AMERICA,6,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999990634,9.366291960661075e-13
Study_5,Site 317,CAN,AMERICA,11,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999993258,6.742615246664596e-13
Study_5,Site 318,CAN,AMERICA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999999103,8.977460917580114e-14
Study_5,Site 319,CAN,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999751,2.5877321516096403e-14,8.440636353374842e-27
Study_5,Site 320,CAN,AMERICA,5,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,1.3332330427923233e-07,0.9999998666766974
Study_5,Site 321,CAN,AMERICA,3,Medium,0,Cluster_0_Low_Risk,0.9999999999999858,1.3344735943634507e-14,4.230310643368726e-27
Study_5,Site 322,CAN,AMERICA,11,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.00035838611665388515,0.9996416138833472
Study_5,Site 323,CAN,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 324,BRA,AMERICA,10,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999388436561,6.115634349745567e-08
Study_5,Site 325,USA,AMERICA,4,Medium,0,Cluster_0_Low_Risk,0.9999999999999574,4.125735412133257e-14,1.5844158408635186e-26
Study_5,Site 326,USA,AMERICA,12,High,1,Cluster_1_Completeness_Issues,0.0,0.9997904721242984,0.00020952787570261528
Study_5,Site 327,USA,AMERICA,4,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999999609,3.904710897844329e-14
Study_5,Site 328,USA,AMERICA,2,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999999272,7.283330133292107e-14
Study_5,Site 329,USA,AMERICA,18,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999944307,5.5693205784290815e-12
Study_5,Site 330,USA,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 331,USA,AMERICA,6,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_5,Site 332,USA,AMERICA,5,Medium,0,Cluster_0_Low_Risk,0.9999999999999787,2.302084044078537e-14,9.229361604908154e-27
Study_5,Site 333,USA,AMERICA,10,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999997696198,2.3037983969304888e-10
Study_5,Site 334,USA,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 335,USA,AMERICA,9,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999460973,5.390253290807509e-11
Study_5,Site 336,USA,AMERICA,5,High,1,Cluster_1_Completeness_Issues,0.0,0.9548354624174507,0.04516453758254947
Study_5,Site 337,USA,AMERICA,5,High,1,Cluster_1_Completeness_Issues,0.0,0.6302488646923505,0.36975113530765047
Study_5,Site 338,USA,AMERICA,11,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,2.7824483219931793e-06,0.9999972175516788
Study_5,Site 339,USA,AMERICA,3,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,6.885525373298506e-07,0.9999993114474631
Study_5,Site 340,USA,AMERICA,6,High,1,Cluster_1_Completeness_Issues,0.0,0.9981033321463969,0.0018966678536029209
Study_5,Site 341,USA,AMERICA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.654264064152732e-14,1.231667020279609e-26
Study_5,Site 342,USA,AMERICA,1,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999995486,4.5145087844827274e-13
Study_5,Site 343,USA,AMERICA,2,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999910907,8.909463962295935e-12
Study_5,Site 344,JPN,ASIA,9,Medium,0,Cluster_0_Low_Risk,0.9999999999999929,7.799557713979883e-15,4.105530867368902e-27
Study_5,Site 345,JPN,ASIA,7,Medium,0,Cluster_0_Low_Risk,0.9999848229213424,1.5177078656978063e-05,3.7671150233249986e-18
Study_5,Site 346,CHN,ASIA,8,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999987599,1.2401621929354992e-12
Study_5,Site 347,CHN,ASIA,3,Medium,0,Cluster_0_Low_Risk,0.9999999999999645,3.4647307493782026e-14,1.2151379345529348e-26
Study_5,Site 348,CHN,ASIA,4,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999996545,3.455551863644646e-13
Study_6,14,Unknown,Unknown,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_6,Site 14,AUS,ASIA,12,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_6,Site 15,AUS,ASIA,4,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,6.30709940755999e-64,1.0
Study_6,Site 165,CHN,ASIA,4,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_6,Site 168,CHN,ASIA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_6,Site 191,JPN,ASIA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,1.5205894236986315e-49,1.0
Study_6,Site 193,JPN,ASIA,3,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997655,2.3456131136551473e-13
Study_6,Site 194,JPN,ASIA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_6,Site 20,USA,AMERICA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998616,1.384760300734418e-13
Study_6,Site 345,JPN,ASIA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,3.759297770056452e-99,1.0
Study_6,Site 349,SGP,ASIA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999997566835,2.433161527824534e-10
Study_6,Site 350,SGP,ASIA,1,Medium,0,Cluster_0_Low_Risk,0.9999999999999751,2.5877321516096403e-14,8.440636353374842e-27
Study_6,Site 351,TWN,ASIA,3,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,4.1018144178635054e-45,1.0
Study_6,Site 352,JPN,ASIA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,3.912538937157081e-34,1.0
Study_6,Site 62,ISR,EMEA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997565,2.4346027437793863e-13
Study_7,13,Unknown,Unknown,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_7,Site 110,AUS,ASIA,1,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999990897,9.102366048425458e-13
Study_7,Site 12,SGP,ASIA,3,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_7,Site 14,CHN,ASIA,11,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_7,Site 148,TWN,ASIA,2,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998661,1.33948504130933e-13
Study_7,Site 164,CHN,ASIA,2,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998657,1.3440497594287663e-13
Study_7,Site 17,CHN,ASIA,3,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_7,Site 353,SGP,ASIA,2,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998628,1.3729241664918285e-13
Study_7,Site 354,CHN,ASIA,4,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_7,Site 355,CHN,ASIA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_7,Site 356,JPN,ASIA,1,High,1,Cluster_1_Completeness_Issues,0.0,0.9999999999267937,7.320625996965455e-11
Study_7,Site 87,AUS,ASIA,1,High,1,Cluster_1_Completeness_Issues,0.0,0.9993029664221439,0.0006970335778566536
Study_7,Site 93,CHN,ASIA,1,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998934,1.0659066905393276e-13
Study_7,Site 95,TWN,ASIA,1,High,1,Cluster_1_Completeness_Issues,0.0,0.999999999999735,2.6496291961282075e-13
Study_8,123,Unknown,Unknown,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_8,Site 1,ARG,AMERICA,8,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999996116,3.883794266722371e-13
Study_8,Site 10,BGR,EMEA,13,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999997532,2.4676385750401763e-13
Study_8,Site 110,BGR,EMEA,2,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999999143,8.571351652257016e-14
Study_8,Site 111,DEU,EMEA,1,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998934,1.0659066905393276e-13
Study_8,Site 112,DEU,EMEA,2,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999998963,1.0373051642851148e-13
Study_8,Site 113,ITA,EMEA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999965339,3.466081124966214e-12
Study_8,Site 167,KOR,ASIA,20,Medium,1,Cluster_1_Completeness_Issues,2.7257357749542167e-133,0.9999999999981843,1.8157309153519084e-12
Study_8,Site 174,MYS,ASIA,3,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999999036,9.638204039002335e-14
Study_8,Site 175,MYS,ASIA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
