study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_4,Site 136,ESP,EMEA,10,0.04325,0.13979166666666665,0.059955149775210305,6,0.6,0,4,4,0,0,0,9,0,0,0,0,4,0,Low
Study_4,Site 137,ESP,EMEA,13,0.004727564102564103,0.06145833333333334,0.017045474779837772,1,0.07692307692307693,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 138,ESP,EMEA,23,0.022679765886287628,0.18333333333333335,0.04828572227883375,6,0.2608695652173913,1,4,5,1,0,0,5,0,0,0,0,2,1,Low
Study_4,Site 139,ESP,EMEA,53,0.03862360909530721,0.13979166666666665,0.04983177568235223,23,0.4339622641509434,0,21,21,0,1,0,58,0,0,0,0,8,1,Low
Study_4,Site 14,CAN,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 140,ESP,EMEA,27,0.024189814814814813,0.18333333333333335,0.04937768213711148,6,0.2222222222222222,1,5,6,1,0,0,15,0,0,0,0,1,0,Low
Study_4,Site 141,ESP,EMEA,4,0.06703125,0.10333333333333333,0.048853278243521064,3,0.75,0,3,3,0,0,0,8,0,0,0,0,1,0,Medium
Study_4,Site 142,ESP,EMEA,13,0.008333333333333333,0.10833333333333334,0.030046260628866582,1,0.07692307692307693,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 143,ESP,EMEA,17,0.017941176470588235,0.10333333333333333,0.03996321838302581,3,0.17647058823529413,0,3,3,0,0,0,11,0,0,0,0,0,0,Low
Study_4,Site 144,ESP,EMEA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 145,ESP,EMEA,8,0.008072916666666666,0.06458333333333333,0.022833656475815593,1,0.125,0,1,1,0,0,0,0,0,0,0,0,2,0,Low
Study_4,Site 146,ESP,EMEA,16,0.006886017628205128,0.06145833333333334,0.01895941181046248,2,0.125,0,2,2,0,0,0,0,0,0,0,0,1,1,Low
Study_4,Site 147,SWE,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 148,SWE,EMEA,8,0.013541666666666667,0.10833333333333334,0.03830161731427133,1,0.125,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 149,SWE,EMEA,7,0.03166666666666667,0.11333333333333334,0.05410038679946616,2,0.2857142857142857,0,2,2,0,0,0,11,0,0,0,0,0,0,Low
Study_4,Site 15,CAN,AMERICA,3,0.036111111111111115,0.10833333333333334,0.06254627916220945,1,0.3333333333333333,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 150,CHE,EMEA,4,0.022083333333333337,0.08833333333333335,0.044166666666666674,1,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_4,Site 151,CHE,EMEA,4,0.05666666666666667,0.12333333333333335,0.06594048944425684,2,0.5,0,2,2,0,0,0,12,0,0,0,0,0,0,Medium
Study_4,Site 152,CHE,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 153,GBR,EMEA,4,0.012179487179487178,0.04871794871794871,0.024358974358974356,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,1,Low
Study_4,Site 154,GBR,EMEA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 155,GBR,EMEA,4,0.0455516558675306,0.09833333333333333,0.052928756625356635,2,0.5,0,2,2,0,0,0,3,1,0,0,0,0,0,Low
Study_4,Site 156,GBR,EMEA,8,0.02976161858974359,0.08833333333333335,0.04190293102114182,4,0.5,0,3,3,0,0,0,1,0,0,0,0,3,1,Low
Study_4,Site 157,GBR,EMEA,3,0.034444444444444444,0.10333333333333333,0.05965952781626133,1,0.3333333333333333,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 158,GBR,EMEA,6,0.03246527777777778,0.13333333333333333,0.05519228016083274,2,0.3333333333333333,0,2,2,0,0,0,12,0,0,0,0,1,0,Low
Study_4,Site 159,GBR,EMEA,5,0.043333333333333335,0.10833333333333334,0.05933661039639299,2,0.4,0,2,2,0,0,0,10,0,0,0,0,0,0,Low
Study_4,Site 16,CAN,AMERICA,5,0.06433333333333334,0.3216666666666667,0.1438537065524865,2,0.4,1,0,1,2,0,0,6,0,0,0,0,0,0,Medium
Study_4,Site 160,GBR,EMEA,3,0.0590688744900408,0.1772066234701224,0.10231029176265982,2,0.6666666666666666,0,1,1,0,0,0,7,1,0,0,0,0,0,Medium
Study_4,Site 161,CZE,EMEA,3,0.09270833333333334,0.10833333333333334,0.027063293868263706,3,1.0,0,3,3,0,0,0,10,0,0,0,0,1,0,Medium
Study_4,Site 162,CZE,EMEA,18,0.022962962962962963,0.10333333333333333,0.044205238634471525,4,0.2222222222222222,0,4,4,0,0,0,16,0,0,0,0,0,0,Low
Study_4,Site 163,CAN,AMERICA,2,0.061666666666666675,0.12333333333333335,0.08720983634634087,1,0.5,0,1,1,0,0,0,8,0,0,0,0,0,0,Medium
Study_4,Site 164,CAN,AMERICA,14,0.03333104395604396,0.10833333333333334,0.04774024820549894,6,0.42857142857142855,0,5,5,0,0,0,14,0,0,0,0,2,1,Low
Study_4,Site 165,CHN,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 166,CHN,ASIA,5,0.07274358974358974,0.15705128205128205,0.06993302421887035,4,0.8,0,3,3,0,1,0,8,0,0,0,0,0,1,Medium
Study_4,Site 167,CHN,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 168,CHN,ASIA,17,0.01215686274509804,0.10333333333333333,0.034317576814678695,2,0.11764705882352941,0,2,2,0,0,0,8,0,0,0,0,0,0,Low
Study_4,Site 169,CHN,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 170,CHN,ASIA,8,0.007682291666666667,0.06145833333333334,0.021728802130211618,1,0.125,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 171,CHN,ASIA,19,0.029757085020242914,0.10333333333333333,0.04651053007834548,6,0.3157894736842105,0,6,6,0,0,0,20,0,0,0,0,0,1,Low
Study_4,Site 172,CHN,ASIA,4,0.08036458333333332,0.12479166666666666,0.05516032372690907,4,1.0,0,3,3,0,0,0,7,0,0,0,0,1,0,Medium
Study_4,Site 173,CHN,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 174,CHN,ASIA,14,0.038717948717948716,0.18333333333333335,0.060147747084075734,5,0.35714285714285715,1,4,5,1,0,0,12,0,0,0,0,0,1,Low
Study_4,Site 175,CHN,ASIA,1,0.04871794871794871,0.04871794871794871,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,Medium
Study_4,Site 176,HKG,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 177,JPN,ASIA,7,0.10044642857142858,0.23333333333333334,0.08164048160951688,6,0.8571428571428571,1,4,5,3,0,0,20,0,0,0,0,1,0,Medium
Study_4,Site 178,JPN,ASIA,1,0.10333333333333333,0.10333333333333333,0.0,1,1.0,0,1,1,0,0,0,4,0,0,0,0,0,0,Medium
Study_4,Site 179,JPN,ASIA,6,0.018055555555555557,0.10833333333333334,0.044226898133585164,1,0.16666666666666666,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 18,JPN,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 180,JPN,ASIA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 181,JPN,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 182,JPN,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 183,JPN,ASIA,3,0.10833333333333334,0.11333333333333334,0.0050000000000000044,3,1.0,0,3,3,0,0,0,15,0,0,0,0,0,0,Medium
Study_4,Site 184,JPN,ASIA,4,0.04369791666666667,0.11333333333333334,0.05472214511063377,2,0.5,0,2,2,0,0,0,6,0,0,0,0,1,0,Low
Study_4,Site 185,JPN,ASIA,6,0.04552083333333334,0.10833333333333334,0.05245595870982311,3,0.5,0,3,3,0,0,0,9,0,0,0,0,1,0,Low
Study_4,Site 186,JPN,ASIA,1,0.10833333333333334,0.10833333333333334,0.0,1,1.0,0,1,1,0,0,0,5,0,0,0,0,0,0,Medium
Study_4,Site 187,JPN,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 188,JPN,ASIA,2,0.051666666666666666,0.10333333333333333,0.07306770072260992,1,0.5,0,1,1,0,0,0,4,0,0,0,0,0,0,Medium
Study_4,Site 189,JPN,ASIA,2,0.051666666666666666,0.10333333333333333,0.07306770072260992,1,0.5,0,1,1,0,0,0,4,0,0,0,0,0,0,Medium
Study_4,Site 190,USA,AMERICA,27,0.03715277777777778,0.18333333333333335,0.05625222573944096,9,0.3333333333333333,1,8,9,1,0,0,35,0,0,0,0,1,0,Low
Study_4,Site 191,USA,AMERICA,21,0.006656746031746031,0.13979166666666665,0.030505042572573096,2,0.09523809523809523,0,1,1,0,0,0,4,0,0,0,0,1,0,Low
Study_4,Site 192,USA,AMERICA,5,0.009743589743589742,0.04871794871794871,0.021787329011536412,1,0.2,0,1,1,0,0,0,0,0,0,0,0,0,1,Low
Study_4,Site 193,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 194,USA,AMERICA,13,0.009935897435897435,0.06458333333333333,0.024253225106419928,2,0.15384615384615385,0,2,2,0,0,0,0,0,0,0,0,4,0,Low
Study_4,Site 195,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 196,USA,AMERICA,4,0.07078125,0.15979166666666667,0.08307536024793438,3,0.75,0,2,2,0,0,0,16,0,0,0,0,1,0,Medium
Study_4,Site 197,USA,AMERICA,6,0.010243055555555556,0.06145833333333334,0.02509025951809158,1,0.16666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 198,USA,AMERICA,20,0.020166666666666666,0.10833333333333334,0.04146054278693339,4,0.2,0,4,4,0,0,0,14,0,0,0,0,0,0,Low
Study_4,Site 199,USA,AMERICA,6,0.010243055555555556,0.06145833333333334,0.02509025951809158,1,0.16666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 20,JPN,ASIA,4,0.027083333333333334,0.10833333333333334,0.05416666666666667,1,0.25,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 200,USA,AMERICA,8,0.016666666666666666,0.13333333333333333,0.04714045207910317,1,0.125,0,1,1,0,0,0,11,0,0,0,0,0,0,Low
Study_4,Site 201,USA,AMERICA,8,0.016041666666666666,0.12833333333333333,0.0453726851261368,1,0.125,0,1,1,0,0,0,9,0,0,0,0,0,0,Low
Study_4,Site 202,USA,AMERICA,19,0.00543859649122807,0.10333333333333333,0.023706292499958048,1,0.05263157894736842,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 203,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 204,USA,AMERICA,6,0.026175213675213676,0.10833333333333334,0.04471844982272358,2,0.3333333333333333,0,2,2,0,0,0,5,0,0,0,0,0,1,Low
Study_4,Site 205,USA,AMERICA,4,0.025833333333333333,0.10333333333333333,0.05166666666666667,1,0.25,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 206,USA,AMERICA,20,0.014583333333333334,0.18333333333333335,0.04650622482387085,2,0.1,1,1,2,1,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 207,USA,AMERICA,10,0.010333333333333333,0.10333333333333333,0.03267686915507325,1,0.1,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 208,USA,AMERICA,4,0.08932291666666667,0.14479166666666668,0.06975991711491371,5,1.25,0,3,3,0,0,0,10,0,0,0,0,5,0,Medium
Study_4,Site 209,USA,AMERICA,4,0.06744791666666668,0.2697916666666667,0.13489583333333335,2,0.5,1,0,1,17,0,0,0,0,0,0,0,1,0,Medium
Study_4,Site 210,USA,AMERICA,6,0.030555555555555558,0.18333333333333335,0.07484551991837489,1,0.16666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 211,USA,AMERICA,14,0.06476190476190477,0.23333333333333334,0.09843835578731437,5,0.35714285714285715,3,2,5,54,0,0,8,0,0,0,0,0,0,Medium
Study_4,Site 212,USA,AMERICA,14,0.03141369047619048,0.13979166666666665,0.05243523290354455,5,0.35714285714285715,0,4,4,0,0,0,14,0,0,0,0,1,0,Low
Study_4,Site 213,USA,AMERICA,7,0.008779761904761905,0.06145833333333334,0.023229066570358756,1,0.14285714285714285,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 214,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 215,USA,AMERICA,27,0.022204415954415954,0.18333333333333335,0.051082698019100384,6,0.2222222222222222,2,4,6,2,0,0,0,0,0,0,0,6,2,Low
Study_4,Site 216,USA,AMERICA,11,0.0055871212121212125,0.06145833333333334,0.018530384718841723,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 217,USA,AMERICA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 218,USA,AMERICA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 219,USA,AMERICA,2,0.10583333333333333,0.10833333333333334,0.0035355339059327407,2,1.0,0,2,2,0,0,0,9,0,0,0,0,0,0,Medium
Study_4,Site 22,JPN,ASIA,6,0.018055555555555557,0.10833333333333334,0.044226898133585164,1,0.16666666666666666,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 220,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 221,USA,AMERICA,9,0.012037037037037037,0.10833333333333334,0.03611111111111111,1,0.1111111111111111,0,1,1,0,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 222,USA,AMERICA,9,0.04456018518518519,0.09833333333333333,0.04380730924588039,5,0.5555555555555556,0,5,5,0,0,0,5,0,0,0,0,3,0,Low
Study_4,Site 223,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 224,USA,AMERICA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 225,USA,AMERICA,11,0.0055871212121212125,0.06145833333333334,0.018530384718841723,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_4,Site 226,USA,AMERICA,4,0.043229166666666666,0.10833333333333334,0.05301595562588612,2,0.5,0,2,2,0,0,0,5,0,0,0,0,2,0,Low
Study_4,Site 227,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 228,USA,AMERICA,10,0.07768429487179487,0.20705128205128207,0.07825762858260413,7,0.7,2,4,6,2,0,0,15,0,0,0,0,1,1,Medium
Study_4,Site 229,USA,AMERICA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 230,USA,AMERICA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 231,USA,AMERICA,18,0.005740740740740741,0.10333333333333333,0.02435590024086997,1,0.05555555555555555,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 232,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 233,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 234,USA,AMERICA,5,0.03666666666666667,0.18333333333333335,0.08198915917499229,1,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 235,USA,AMERICA,10,0.009333333333333332,0.09333333333333332,0.02951459149490487,1,0.1,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_4,Site 236,USA,AMERICA,26,0.027173623174637642,0.18333333333333335,0.05602000269438049,9,0.34615384615384615,1,5,6,1,0,0,8,0,0,0,1,5,1,Low
Study_4,Site 237,USA,AMERICA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 238,USA,AMERICA,12,0.01267094017094017,0.10333333333333333,0.03180134875252351,2,0.16666666666666666,0,2,2,0,0,0,4,0,0,0,0,0,1,Low
Study_4,Site 239,USA,AMERICA,12,0.02294871794871795,0.12333333333333335,0.04466298401289358,3,0.25,0,3,3,0,0,0,12,0,0,0,0,0,1,Low
Study_4,Site 240,USA,AMERICA,9,0.012241809116809117,0.06145833333333334,0.024499510835229634,2,0.2222222222222222,0,2,2,0,0,0,0,0,0,0,0,1,1,Low
Study_4,Site 241,USA,AMERICA,4,0.058333333333333334,0.23333333333333334,0.11666666666666667,1,0.25,1,0,1,25,0,0,0,0,0,0,0,0,0,Medium
Study_4,Site 242,USA,AMERICA,3,0.02944444444444445,0.08833333333333335,0.05099927377841695,1,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_4,Site 243,USA,AMERICA,12,0.004091880341880342,0.0491025641025641,0.014174689301258118,1,0.08333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,2,Low
Study_4,Site 244,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 245,USA,AMERICA,23,0.022318840579710147,0.18333333333333335,0.05155349073220406,4,0.17391304347826086,1,3,4,1,0,0,16,0,0,0,0,0,0,Low
Study_4,Site 246,USA,AMERICA,6,0.03027777777777778,0.09333333333333332,0.046932773039584874,2,0.3333333333333333,0,2,2,0,0,0,3,0,0,0,0,0,0,Low
Study_4,Site 247,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 248,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 249,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 25,USA,AMERICA,6,0.017222222222222222,0.10333333333333333,0.04218565668126585,1,0.16666666666666666,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 250,USA,AMERICA,7,0.028095238095238097,0.10833333333333334,0.04832785956963137,2,0.2857142857142857,0,2,2,0,0,0,6,0,0,0,0,0,0,Low
Study_4,Site 251,USA,AMERICA,10,0.012916666666666665,0.06458333333333333,0.027230724295894376,2,0.2,0,2,2,0,0,0,0,0,0,0,0,4,0,Low
Study_4,Site 252,USA,AMERICA,7,0.04851190476190476,0.10833333333333334,0.04924875864602683,4,0.5714285714285714,0,4,4,0,0,0,10,0,0,0,0,2,0,Medium
Study_4,Site 253,USA,AMERICA,5,0.04607692307692308,0.12705128205128205,0.06364823612534123,3,0.6,0,2,2,0,0,0,8,0,0,0,0,0,1,Low
Study_4,Site 254,USA,AMERICA,5,0.02203525641025641,0.06145833333333334,0.03050738696638513,2,0.4,0,2,2,0,0,0,0,0,0,0,0,1,1,Low
Study_4,Site 255,USA,AMERICA,18,0.012962962962962963,0.23333333333333334,0.05499719409228703,1,0.05555555555555555,1,0,1,2,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 256,USA,AMERICA,4,0.025833333333333333,0.10333333333333333,0.051666666666666666,1,0.25,0,1,1,0,0,0,4,0,0,0,0,0,0,Low
Study_4,Site 257,USA,AMERICA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_4,Site 258,USA,AMERICA,7,0.02172161172161172,0.10333333333333333,0.04030801697464836,2,0.2857142857142857,0,2,2,0,0,0,4,0,0,0,0,0,1,Low
Study_4,Site 3,KOR,ASIA,19,0.02175438596491228,0.10833333333333334,0.04347368185057742,4,0.21052631578947367,0,4,4,0,0,0,16,0,0,0,0,0,0,Low
Study_4,Site 4,KOR,ASIA,19,0.017982456140350878,0.23333333333333334,0.05775260922802168,2,0.10526315789473684,1,1,2,2,0,0,5,0,0,0,0,0,0,Low
Study_4,Site 43,TWN,ASIA,9,0.03777777777777777,0.13333333333333333,0.057379099950340025,3,0.3333333333333333,0,3,3,0,1,0,8,0,0,0,0,0,0,Low
Study_4,Site 47,SGP,ASIA,11,0.0044289044289044285,0.04871794871794871,0.014689014223019251,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,0,1,Low
Study_4,Site 87,AUT,EMEA,35,0.03514285714285714,0.10333333333333333,0.04937579556498376,12,0.34285714285714286,0,12,12,0,0,0,46,0,0,0,0,0,0,Low
Study_4,Site 91,CAN,AMERICA,13,0.03451676528599606,0.18333333333333335,0.06053131403462933,4,0.3076923076923077,1,3,4,1,0,0,10,0,0,0,0,0,1,Low
Study_4,Site 92,CAN,AMERICA,14,0.006309523809523811,0.08833333333333335,0.023608076368930826,1,0.07142857142857142,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_5,112,Unknown,Unknown,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_5,Site 14,AUT,EMEA,1,0.27259509117813085,0.27259509117813085,0.0,4,4.0,1,0,1,0,0,0,19,12,0,269,0,0,14,High
Study_5,Site 15,AUT,EMEA,7,0.08715067282760815,0.24518291492146216,0.0735743921226878,11,1.5714285714285714,1,6,7,0,0,0,10,5,0,3,0,0,36,Medium
Study_5,Site 165,ARG,AMERICA,8,0.10014581869887657,0.35544680150284336,0.108266491780994,13,1.625,1,7,8,0,1,0,18,10,0,103,0,0,34,Medium
Study_5,Site 179,USA,AMERICA,4,0.187775075564805,0.2611832316572569,0.09873100403040702,12,3.0,2,2,4,0,0,0,32,3,0,309,0,0,47,High
Study_5,Site 18,USA,AMERICA,6,0.06770955165692008,0.1545906432748538,0.04256314659435747,7,1.1666666666666667,0,6,6,0,0,0,6,0,0,50,0,0,26,Medium
Study_5,Site 180,USA,AMERICA,1,0.050256410256410255,0.050256410256410255,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium
Study_5,Site 181,USA,AMERICA,14,0.07620034920051973,0.23933437875577246,0.06593548543825076,19,1.3571428571428572,0,14,14,0,0,0,18,7,0,32,0,0,81,Medium
Study_5,Site 187,USA,AMERICA,6,0.08470197930724245,0.16370670265407106,0.05374483405844732,9,1.5,0,6,6,0,0,0,6,0,0,147,0,0,25,Medium
Study_5,Site 189,USA,AMERICA,1,0.052948717948717944,0.052948717948717944,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,12,Medium
Study_5,Site 19,USA,AMERICA,2,0.16897488645881031,0.2876933626612104,0.1678932791497017,6,3.0,1,1,2,0,0,0,14,2,0,65,1,0,11,High
Study_5,Site 191,JPN,ASIA,11,0.05996503496503496,0.1535897435897436,0.031052017338109326,12,1.0909090909090908,0,11,11,0,0,0,9,0,0,0,0,0,64,Medium
Study_5,Site 192,JPN,ASIA,11,0.08060926020287165,0.23546660720583645,0.06481081417407854,16,1.4545454545454546,0,11,11,0,0,0,7,10,0,213,0,0,101,Medium
Study_5,Site 193,JPN,ASIA,15,0.0687631023526215,0.20838760591460376,0.04866050465211138,19,1.2666666666666666,0,15,15,0,0,0,10,2,0,140,0,0,88,Medium
Study_5,Site 196,JPN,ASIA,4,0.08830465587044534,0.20206477732793524,0.07584029769784485,6,1.5,0,4,4,0,0,0,11,0,0,9,0,0,33,Medium
Study_5,Site 197,JPN,ASIA,7,0.0702757933211497,0.19039209170958632,0.05296630899023863,9,1.2857142857142858,0,7,7,0,0,0,4,5,0,0,0,0,37,Medium
Study_5,Site 198,JPN,ASIA,4,0.16981025364124716,0.3934025585645456,0.16209101232633094,10,2.5,1,3,4,0,0,1,11,24,119,0,0,0,38,High
Study_5,Site 2,AUS,ASIA,5,0.26176229598832135,0.41667151370616595,0.19343112660580083,21,4.2,3,2,5,0,0,3,31,12,83,465,0,1,52,High
Study_5,Site 200,JPN,ASIA,11,0.06844295783536435,0.2503084336249052,0.060317954551337094,14,1.2727272727272727,1,10,11,0,0,0,12,2,0,46,0,0,54,Medium
Study_5,Site 24,USA,AMERICA,3,0.050256410256410255,0.050256410256410255,0.0,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,15,Medium
Study_5,Site 25,JPN,ASIA,7,0.12575692845671246,0.2524866917529189,0.09695882044310408,15,2.142857142857143,2,5,7,0,0,0,24,11,0,228,0,0,46,High
Study_5,Site 259,AUS,ASIA,1,0.14248538011695905,0.14248538011695905,0.0,2,2.0,0,1,1,0,0,0,4,0,0,14,0,0,0,High
Study_5,Site 260,SGP,ASIA,1,0.050256410256410255,0.050256410256410255,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium
Study_5,Site 261,SGP,ASIA,14,0.11364932829665127,0.254200154675885,0.08845016678976514,26,1.8571428571428572,1,13,14,0,0,0,48,29,0,60,0,0,122,Medium
Study_5,Site 262,TWN,ASIA,9,0.06686911200950078,0.19784764911114805,0.04911730435372605,11,1.2222222222222223,0,9,9,0,0,0,6,1,0,0,0,0,51,Medium
Study_5,Site 263,TWN,ASIA,9,0.09263092636799582,0.25303223029607025,0.08430135538328927,15,1.6666666666666667,1,8,9,0,0,0,14,6,0,207,0,0,52,Medium
Study_5,Site 264,TWN,ASIA,9,0.05068376068376068,0.05102564102564103,0.00030066767691175973,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,55,Medium
Study_5,Site 265,TWN,ASIA,8,0.07094075146053093,0.15301169590643277,0.03959443997013867,10,1.25,0,8,8,0,0,0,6,1,0,23,0,0,45,Medium
Study_5,Site 266,MYS,ASIA,7,0.08047832656903932,0.18577670709420172,0.05180389784918959,10,1.4285714285714286,0,7,7,0,0,0,3,10,0,0,0,0,77,Medium
Study_5,Site 267,MYS,ASIA,1,0.11358974358974361,0.11358974358974361,0.0,2,2.0,0,1,1,0,0,0,1,0,0,0,0,0,5,Medium
Study_5,Site 268,BEL,EMEA,16,0.0785823021810077,0.1790014952649942,0.050649046396027804,22,1.375,0,16,16,0,0,0,21,1,0,26,0,0,83,Medium
