study,site_id,country,region,subject_count,missing_visit_count,lab_issues_count,sae_total_count,sae_pending_count,missing_pages_count,uncoded_meddra_count,uncoded_whodd_count,inactivated_forms_count,edrr_open_issues
Study_22,Site 61,ZAF,EMEA,33,0,0,0,0,1,0,0,0,0
Study_22,Site 62,ZAF,EMEA,20,1,0,1,0,2,1,1,0,0
Study_22,Site 63,ZAF,EMEA,41,0,0,3,0,2,0,0,0,0
Study_22,Site 64,ZAF,EMEA,23,1,0,0,0,2,0,1,0,0
Study_22,Site 65,ZAF,EMEA,44,0,0,39,0,3,0,2,1,0
Study_22,Site 67,ZAF,EMEA,16,0,0,1,0,1,0,0,0,1
Study_22,Site 68,ZAF,EMEA,47,0,0,1,0,1,0,0,0,0
Study_22,Site 7,TWN,ASIA,14,0,0,6,0,2,0,0,0,0
Study_22,Site 70,ZAF,EMEA,8,0,0,0,0,0,0,1,0,0
Study_22,Site 71,ZAF,EMEA,20,0,0,0,0,0,0,0,0,0
Study_22,Site 73,ZAF,EMEA,29,0,0,6,0,0,0,0,0,0
Study_22,Site 74,ZAF,EMEA,47,0,0,0,0,0,0,0,0,0
Study_22,Site 775,TWN,ASIA,33,1,0,1,0,6,0,0,0,0
Study_22,Site 776,TUR,EMEA,18,0,0,5,0,0,0,0,0,0
Study_22,Site 777,TUR,EMEA,8,1,0,6,0,2,0,0,0,0
Study_22,Site 781,ISR,EMEA,8,1,0,0,0,2,0,0,7,0
Study_22,Site 783,ISR,EMEA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 784,ISR,EMEA,41,1,0,1,0,4,0,0,0,0
Study_22,Site 785,ISR,EMEA,13,1,0,4,0,3,0,0,0,0
Study_22,Site 8,TWN,ASIA,29,0,0,2,0,0,0,0,0,0
Study_22,Site 803,BGR,EMEA,64,2,0,0,0,5,0,0,0,0
Study_22,Site 804,BGR,EMEA,14,0,0,3,0,0,0,0,0,0
Study_22,Site 807,CZE,EMEA,11,1,0,0,0,2,0,0,0,0
Study_22,Site 808,CZE,EMEA,19,1,0,0,0,3,0,0,0,0
Study_22,Site 809,CZE,EMEA,19,0,0,1,0,2,0,0,0,0
Study_22,Site 810,CZE,EMEA,15,1,0,1,0,2,0,0,0,0
Study_22,Site 811,CZE,EMEA,31,0,0,2,0,0,0,0,0,0
Study_22,Site 812,CZE,EMEA,23,0,0,0,0,0,0,0,0,0
Study_22,Site 813,CZE,EMEA,37,0,0,4,0,0,0,1,0,0
Study_22,Site 814,CZE,EMEA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 815,CZE,EMEA,38,0,0,20,17,0,1,0,0,0
Study_22,Site 816,CZE,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 817,CZE,EMEA,32,1,0,0,0,2,0,0,0,1
Study_22,Site 818,CZE,EMEA,34,0,0,1,0,0,0,0,0,0
Study_22,Site 819,CZE,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 820,CZE,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 821,CZE,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 822,CZE,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 823,CZE,EMEA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 824,CZE,EMEA,17,2,0,0,0,7,0,0,1,0
Study_22,Site 826,CZE,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 832,GRC,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 833,GRC,EMEA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 834,GRC,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 845,HUN,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 849,HUN,EMEA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 850,HUN,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 851,HUN,EMEA,17,0,0,0,0,0,0,0,0,0
Study_22,Site 853,HUN,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 854,HUN,EMEA,14,1,0,1,0,2,0,0,0,0
Study_22,Site 857,HUN,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 859,ISR,EMEA,7,0,0,0,0,0,0,0,0,1
Study_22,Site 860,ISR,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 861,ISR,EMEA,12,1,0,0,0,3,0,0,1,0
Study_22,Site 862,ISR,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 863,ISR,EMEA,19,1,0,2,0,2,0,0,0,0
Study_22,Site 864,ITA,EMEA,15,0,0,0,0,0,0,0,0,0
Study_22,Site 865,ITA,EMEA,15,0,0,0,0,0,6,0,0,0
Study_22,Site 866,ITA,EMEA,16,1,0,0,0,17,0,0,0,0
Study_22,Site 867,POL,EMEA,15,0,0,1,0,0,0,0,0,0
Study_22,Site 868,POL,EMEA,8,0,0,1,0,0,1,0,0,0
Study_22,Site 869,POL,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 87,AUT,EMEA,8,1,0,0,0,6,0,0,0,0
Study_22,Site 870,POL,EMEA,15,1,0,1,0,2,0,0,0,0
Study_22,Site 871,POL,EMEA,18,0,0,0,0,0,0,0,0,0
Study_22,Site 873,PRT,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 875,PRT,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 876,PRT,EMEA,25,0,0,1,0,0,0,0,1,0
Study_22,Site 877,PRT,EMEA,11,0,0,0,0,3,0,0,0,0
Study_22,Site 878,PRT,EMEA,11,1,0,0,0,2,0,0,0,0
Study_22,Site 879,PRT,EMEA,20,0,0,0,0,0,1,1,0,0
Study_22,Site 89,POL,EMEA,102,0,0,9,0,2,0,0,0,0
Study_22,Site 9,THA,ASIA,22,2,0,6,0,6,0,0,0,0
Study_22,Site 90,POL,EMEA,21,0,0,0,0,0,0,0,0,0
Study_22,Site 910,ARG,AMERICA,11,3,0,0,0,7,0,0,0,1
Study_22,Site 911,ARG,AMERICA,25,0,0,0,0,2,0,0,0,0
Study_22,Site 912,ARG,AMERICA,18,0,0,0,0,2,0,0,0,0
Study_22,Site 913,ARG,AMERICA,86,4,0,0,0,11,0,0,1,0
Study_22,Site 914,ARG,AMERICA,67,2,0,0,0,5,0,0,0,0
Study_22,Site 915,ARG,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 916,ARG,AMERICA,14,1,0,0,0,2,0,0,0,0
Study_22,Site 917,ARG,AMERICA,48,6,0,1,1,12,0,0,0,0
Study_22,Site 918,ARG,AMERICA,24,2,0,0,0,0,0,0,0,1
Study_22,Site 919,ARG,AMERICA,45,2,0,0,0,12,0,0,3,0
Study_22,Site 92,POL,EMEA,12,1,0,0,0,2,0,0,0,0
Study_22,Site 921,BRA,AMERICA,19,0,0,4,0,0,0,2,0,1
Study_22,Site 923,BRA,AMERICA,18,0,0,0,0,1,0,0,0,0
Study_22,Site 925,BRA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 927,BRA,AMERICA,89,0,0,6,0,0,0,0,0,1
Study_22,Site 928,BRA,AMERICA,22,0,0,4,0,0,1,1,0,0
Study_22,Site 929,BRA,AMERICA,9,0,0,0,0,0,0,0,1,0
Study_22,Site 930,BRA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 931,BRA,AMERICA,33,0,0,0,0,10,0,0,0,1
Study_22,Site 932,BRA,AMERICA,25,0,0,0,0,2,0,0,0,0
Study_22,Site 933,BRA,AMERICA,71,1,0,0,0,2,0,0,0,0
Study_22,Site 934,BRA,AMERICA,23,1,0,0,0,2,0,0,0,0
Study_22,Site 935,BRA,AMERICA,75,0,0,2,0,4,0,0,0,3
Study_22,Site 936,BRA,AMERICA,5,0,0,0,0,2,0,0,0,0
Study_22,Site 937,BRA,AMERICA,24,2,0,3,0,5,0,0,0,0
Study_22,Site 938,BRA,AMERICA,78,1,0,10,8,2,0,0,0,0
Study_22,Site 939,BRA,AMERICA,72,0,0,2,0,1,0,0,3,1
Study_22,Site 94,POL,EMEA,20,0,0,2,0,0,0,0,0,0
Study_22,Site 940,BRA,AMERICA,38,0,0,0,0,0,0,0,0,1
Study_22,Site 941,BRA,AMERICA,35,2,0,1,0,10,0,0,0,0
Study_22,Site 942,BRA,AMERICA,46,2,0,0,0,6,0,4,0,3
Study_22,Site 943,BRA,AMERICA,26,0,0,0,0,0,0,0,0,0
Study_22,Site 944,BRA,AMERICA,37,2,0,0,0,7,1,0,0,1
Study_22,Site 945,BRA,AMERICA,4,0,0,0,0,0,0,0,0,1
Study_22,Site 946,BRA,AMERICA,62,0,0,1,0,1,0,2,2,0
Study_22,Site 947,BRA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 948,BRA,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 949,BRA,AMERICA,19,0,0,1,0,1,0,0,0,0
Study_22,Site 95,POL,EMEA,16,0,0,3,0,0,0,0,0,0
Study_22,Site 950,BRA,AMERICA,33,0,0,3,0,5,0,0,0,3
Study_22,Site 951,CAN,AMERICA,35,0,0,0,0,2,0,0,0,1
Study_22,Site 952,CAN,AMERICA,15,4,0,1,0,10,0,0,1,0
Study_22,Site 954,CAN,AMERICA,17,0,0,0,0,0,0,0,0,0
Study_22,Site 955,CAN,AMERICA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 956,CAN,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 957,CAN,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 958,CAN,AMERICA,38,7,0,1,0,12,0,0,0,0
Study_22,Site 959,CAN,AMERICA,17,0,0,0,0,2,0,1,0,0
Study_22,Site 96,POL,EMEA,39,1,0,5,0,7,0,0,0,0
Study_22,Site 960,CAN,AMERICA,12,1,0,1,0,10,0,0,0,1
Study_22,Site 961,CAN,AMERICA,32,4,0,22,22,12,0,0,4,0
Study_22,Site 963,CAN,AMERICA,34,0,0,0,0,4,2,2,0,0
Study_22,Site 964,CAN,AMERICA,18,0,0,0,0,0,0,0,0,0
Study_22,Site 965,CAN,AMERICA,12,0,0,9,0,0,1,0,0,0
Study_22,Site 966,CAN,AMERICA,10,0,0,4,0,0,0,0,0,1
Study_22,Site 967,CAN,AMERICA,65,4,0,0,0,10,0,0,0,4
Study_22,Site 968,CAN,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 969,CAN,AMERICA,28,0,0,0,0,2,0,0,0,0
Study_22,Site 97,POL,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 970,CAN,AMERICA,9,0,0,0,0,2,0,0,2,0
Study_22,Site 971,CAN,AMERICA,18,0,0,2,0,0,0,0,0,0
Study_22,Site 972,CAN,AMERICA,16,1,0,0,0,2,0,0,0,0
Study_22,Site 973,CAN,AMERICA,35,2,0,5,0,0,0,1,0,1
Study_22,Site 974,CAN,AMERICA,17,0,0,5,0,0,0,0,0,0
Study_22,Site 975,CAN,AMERICA,21,0,0,4,0,2,0,0,0,0
Study_22,Site 976,CAN,AMERICA,10,1,0,0,0,2,0,0,0,0
Study_22,Site 977,CAN,AMERICA,8,0,0,0,0,0,0,0,0,1
Study_22,Site 978,CAN,AMERICA,6,0,0,0,0,0,1,0,0,0
Study_22,Site 98,POL,EMEA,18,0,0,1,0,0,0,0,14,0
Study_22,Site 99,POL,EMEA,23,3,0,0,0,5,0,0,0,0
Study_22,Site 995,COL,AMERICA,11,1,0,0,0,2,0,0,0,0
Study_22,Site 996,COL,AMERICA,23,0,0,0,0,2,0,0,0,0
Study_22,Site 997,COL,AMERICA,36,2,0,8,0,2,1,0,0,0
Study_22,Site 998,COL,AMERICA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 999,COL,AMERICA,17,0,0,1,0,0,0,0,0,0
Study_23,35,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
Study_23,Site 109,COD,EMEA,128,0,0,1,0,0,0,0,282,1
Study_23,Site 11,UGA,EMEA,97,0,0,0,0,2,0,0,335,3
Study_23,Site 113,RWA,EMEA,43,0,0,0,0,2,0,1,156,0
Study_23,Site 124,TZA,EMEA,17,0,0,0,0,0,0,0,30,0
Study_23,Site 125,TZA,EMEA,69,0,0,5,0,0,0,0,144,6
Study_23,Site 126,TZA,EMEA,31,0,0,0,0,0,0,0,150,0
Study_23,Site 1673,GHA,EMEA,60,0,0,1,0,2,0,0,132,0
Study_23,Site 2,BFA,EMEA,248,0,0,1,0,0,0,0,384,30
Study_23,Site 2161,IND,ASIA,1,0,0,0,0,0,0,0,2,0
Study_23,Site 2162,NER,Unknown,15,0,0,0,0,0,0,0,33,0
Study_23,Site 259,BFA,EMEA,29,0,0,0,0,0,0,0,42,0
Study_23,Site 28,BFA,EMEA,27,0,0,0,0,0,0,0,73,0
Study_23,Site 3,BFA,EMEA,262,0,0,1,0,0,0,0,1546,187
Study_23,Site 353,ZMB,EMEA,33,0,0,0,0,0,0,0,77,0
Study_23,Site 4,BFA,EMEA,190,0,0,3,0,0,0,0,250,13
Study_23,Site 417,RWA,EMEA,51,0,0,0,0,0,0,0,76,0
Study_23,Site 466,COD,EMEA,50,0,0,0,0,0,0,0,133,0
Study_23,Site 467,COD,EMEA,131,0,0,2,0,0,0,0,192,0
Study_23,Site 468,COD,EMEA,9,0,0,16,0,0,0,0,92,0
Study_23,Site 469,GHA,EMEA,172,0,0,0,0,6,0,0,268,18
Study_23,Site 47,COD,EMEA,165,0,1,1,0,0,0,0,125,0
Study_23,Site 48,GAB,EMEA,26,0,0,1,0,0,0,0,189,0
Study_23,Site 50,GAB,EMEA,62,0,0,0,0,0,0,0,180,0
Study_23,Site 502,RWA,EMEA,48,0,0,0,0,0,0,0,204,9
Study_23,Site 504,RWA,EMEA,40,0,0,0,0,0,0,0,63,0
Study_23,Site 506,RWA,EMEA,49,0,0,0,0,0,0,0,171,7
Study_23,Site 61,CIV,EMEA,59,0,0,0,0,0,0,0,184,0
Study_23,Site 62,CIV,EMEA,40,0,0,3,0,0,0,0,72,1
Study_23,Site 63,CIV,EMEA,99,5,0,0,0,22,0,0,139,0
Study_23,Site 64,CIV,EMEA,86,0,0,2,0,2,0,0,85,0
Study_23,Site 7,KEN,EMEA,101,0,0,0,0,0,0,0,278,60
Study_23,Site 780,ZMB,EMEA,101,0,0,0,0,0,0,0,182,12
Study_23,Site 79,KEN,EMEA,131,0,0,1,0,0,1,0,1086,88
Study_23,Site 8,KEN,EMEA,84,0,0,0,0,0,0,1,469,12
Study_23,Site 9,MLI,EMEA,175,0,0,0,0,0,0,0,138,9
Study_24,112,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
Study_24,Site 1,AUS,ASIA,4,0,98,0,0,0,3,0,0,0
Study_24,Site 10,HKG,ASIA,7,1,120,5,1,5,2,1,0,3
Study_24,Site 1018,USA,AMERICA,4,0,135,0,0,4,1,5,0,0
Study_24,Site 1034,USA,AMERICA,8,1,88,0,0,6,3,3,1,1
Study_24,Site 1037,USA,AMERICA,2,0,68,0,0,4,1,3,0,0
Study_24,Site 1042,USA,AMERICA,1,0,1,0,0,12,4,0,0,0
Study_24,Site 110,HKG,ASIA,1,0,47,0,0,5,0,1,0,0
Study_24,Site 113,CHN,ASIA,23,0,643,64,3,0,4,4,0,1
Study_24,Site 1645,IND,ASIA,2,0,39,0,0,0,0,2,0,0
Study_24,Site 1646,IND,ASIA,3,0,116,0,0,5,0,0,0,0
Study_24,Site 1648,IND,ASIA,7,1,24,0,0,12,0,5,0,0
Study_24,Site 1673,TWN,ASIA,5,1,6,0,0,1,3,1,0,0
Study_24,Site 1674,TWN,ASIA,10,1,72,0,0,9,0,5,0,0
Study_24,Site 1675,TWN,ASIA,7,0,29,31,0,7,1,3,0,0
Study_24,Site 1676,TWN,ASIA,8,0,16,0,0,0,0,3,1,0
Study_24,Site 178,USA,AMERICA,5,0,133,0,0,20,0,0,0,0
Study_24,Site 1791,ISR,EMEA,3,1,4,0,0,23,1,0,0,0
Study_24,Site 1846,PRT,EMEA,2,0,0,0,0,3,0,0,0,0
Study_24,Site 1962,CAN,AMERICA,2,0,25,0,0,0,0,2,0,0
Study_24,Site 2008,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_24,Site 2013,USA,AMERICA,6,2,275,0,0,0,0,3,0,1
Study_24,Site 2014,USA,AMERICA,1,0,26,0,0,0,0,0,0,0
Study_24,Site 2015,USA,AMERICA,7,0,334,0,0,14,2,3,0,0
Study_24,Site 2024,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_24,Site 2025,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_24,Site 2030,USA,AMERICA,9,0,283,4,1,20,1,5,0,0
Study_24,Site 2036,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_24,Site 2043,USA,AMERICA,1,0,0,0,0,0,0,0,8,0
Study_24,Site 2161,TUR,EMEA,4,0,398,0,0,0,0,1,0,2
Study_24,Site 2163,IND,ASIA,2,0,6,0,0,8,1,6,0,0
Study_24,Site 2164,KOR,ASIA,7,0,279,0,0,0,1,2,0,0
Study_24,Site 2165,KOR,ASIA,8,3,184,28,0,12,0,8,0,1
Study_24,Site 2166,KOR,ASIA,4,0,50,0,0,8,0,1,0,0
Study_24,Site 2167,KOR,ASIA,8,0,495,0,0,0,0,0,0,0
Study_24,Site 2168,KOR,ASIA,11,0,564,0,0,0,0,0,1,4
Study_24,Site 2169,KOR,ASIA,12,1,41,0,0,3,3,3,0,3
Study_24,Site 2170,TUR,EMEA,4,0,477,0,0,4,1,0,0,3
Study_24,Site 2171,TUR,EMEA,3,0,218,0,0,11,0,1,0,1
Study_24,Site 2172,TUR,EMEA,3,0,396,0,0,5,0,1,0,0
Study_24,Site 2173,TUR,EMEA,4,0,233,0,0,1,0,1,0,2
Study_24,Site 2174,TUR,EMEA,2,0,40,0,0,8,0,0,0,0
Study_24,Site 2175,TUR,EMEA,3,0,36,0,0,10,0,0,0,0
Study_24,Site 2176,TUR,EMEA,4,1,233,0,0,9,0,3,0,0
Study_24,Site 2177,TUR,EMEA,4,1,213,0,0,5,2,0,0,0
Study_24,Site 2178,TUR,EMEA,3,0,210,0,0,13,0,1,0,0
Study_24,Site 2179,TUR,EMEA,4,0,57,0,0,3,0,0,0,0
Study_24,Site 2180,TUR,EMEA,2,0,0,0,0,0,0,0,0,0
Study_24,Site 2181,TUR,EMEA,3,0,58,0,0,11,1,1,0,0
Study_24,Site 2182,TUR,EMEA,3,0,36,0,0,4,0,0,0,0
Study_24,Site 2183,CHN,ASIA,6,1,66,12,1,2,12,14,0,0
Study_24,Site 2184,CHN,ASIA,10,0,92,0,0,6,26,6,0,0
Study_24,Site 2185,CHN,ASIA,7,2,34,0,0,15,0,2,0,0
Study_24,Site 2186,CHN,ASIA,5,3,57,0,0,2,0,9,0,0
Study_24,Site 2187,DEU,EMEA,7,1,271,0,0,22,0,0,0,0
Study_24,Site 2188,ISR,EMEA,3,1,186,0,0,5,0,0,0,0
Study_24,Site 2189,USA,AMERICA,2,0,18,0,0,0,0,1,0,0
Study_24,Site 2190,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_24,Site 2191,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_24,Site 259,AUS,ASIA,3,0,170,0,0,9,2,2,0,0
Study_24,Site 28,AUS,ASIA,4,1,142,0,0,14,1,0,0,0
Study_24,Site 281,DEU,EMEA,23,6,329,0,0,11,10,6,0,0
Study_24,Site 286,DEU,EMEA,8,0,191,0,0,20,0,1,0,0
Study_24,Site 3,AUS,ASIA,7,1,10,0,0,0,1,1,0,1
Study_24,Site 326,USA,AMERICA,4,3,46,0,0,8,0,3,0,0
Study_24,Site 327,USA,AMERICA,2,1,70,0,0,1,1,2,0,1
Study_24,Site 338,USA,AMERICA,1,0,6,0,0,4,2,2,0,0
Study_24,Site 349,PRT,EMEA,2,0,28,0,0,1,0,1,0,0
Study_24,Site 420,CHN,ASIA,6,0,52,0,0,6,3,14,0,0
Study_24,Site 421,CHN,ASIA,2,0,0,0,0,20,0,0,0,0
Study_24,Site 423,CHN,ASIA,7,1,35,0,0,15,3,3,0,0
Study_24,Site 425,CHN,ASIA,1,0,33,0,0,4,0,0,0,0
Study_24,Site 426,CHN,ASIA,8,0,71,0,0,8,1,3,0,0
Study_24,Site 469,TWN,ASIA,2,0,54,0,0,2,0,0,0,0
Study_24,Site 48,KOR,ASIA,17,1,158,0,0,14,1,0,2,1
Study_24,Site 49,KOR,ASIA,14,1,185,0,0,0,2,6,0,0
Study_24,Site 5,TUR,EMEA,3,1,57,14,0,27,0,0,0,0
Study_24,Site 50,KOR,ASIA,19,2,1102,8,1,5,2,12,0,0
Study_24,Site 503,CHN,ASIA,4,0,0,0,0,7,0,0,0,0
Study_24,Site 506,CHN,ASIA,5,0,10,0,0,0,1,5,0,0
Study_24,Site 507,CHN,ASIA,6,2,41,0,0,7,1,0,0,0
Study_24,Site 51,KOR,ASIA,14,2,72,62,3,0,3,0,1,0
Study_24,Site 52,KOR,ASIA,34,4,2368,0,0,8,0,2,0,1
Study_24,Site 520,DEU,EMEA,5,0,6,0,0,18,1,4,0,0
Study_24,Site 521,DEU,EMEA,6,1,122,0,0,4,0,0,0,0
Study_24,Site 522,DEU,EMEA,3,1,121,0,0,11,0,0,0,0
Study_24,Site 524,ISR,EMEA,1,1,66,0,0,5,0,3,0,0
Study_24,Site 525,ISR,EMEA,4,0,183,0,0,10,0,0,1,0
Study_24,Site 53,KOR,ASIA,8,0,33,0,0,8,0,1,1,0
Study_24,Site 530,PRT,EMEA,5,1,73,0,0,39,0,0,0,0
Study_24,Site 536,USA,AMERICA,8,1,139,0,0,15,1,0,0,0
Study_24,Site 558,TUR,EMEA,1,1,70,0,0,1,1,1,0,0
Study_24,Site 594,USA,AMERICA,2,0,79,0,0,0,2,4,0,0
Study_24,Site 597,IND,ASIA,3,0,32,0,0,21,0,0,0,0
Study_24,Site 6,TUR,EMEA,3,0,396,0,0,7,0,0,0,0
Study_24,Site 87,HKG,ASIA,1,0,0,0,0,0,0,0,0,0
Study_24,Site 875,DEU,EMEA,23,2,667,4,1,14,10,3,0,0
Study_24,Site 876,DEU,EMEA,6,0,35,0,0,12,1,0,0,0
Study_24,Site 877,DEU,EMEA,3,0,0,0,0,0,1,2,0,0
Study_24,Site 879,DEU,EMEA,4,0,12,0,0,2,0,0,0,0
Study_24,Site 88,HKG,ASIA,3,0,58,2,0,0,0,0,0,0
Study_24,Site 880,DEU,EMEA,12,1,328,0,0,56,5,2,0,0
Study_24,Site 883,DEU,EMEA,3,1,82,0,0,17,0,0,0,0
Study_24,Site 884,DEU,EMEA,4,4,21,31,0,0,2,1,0,0
Study_24,Site 887,DEU,EMEA,2,0,10,0,0,4,4,0,0,0
Study_24,Site 888,DEU,EMEA,23,10,512,33,29,160,10,23,0,0
Study_24,Site 904,DEU,EMEA,4,1,10,0,0,6,0,0,0,0
Study_24,Site 952,CAN,AMERICA,6,0,4,0,0,15,2,11,0,0
Study_24,Site 953,CAN,AMERICA,11,0,201,0,0,17,14,0,0,0
Study_24,Site 954,CAN,AMERICA,2,0,29,0,0,6,0,3,0,0
Study_24,Site 955,CAN,AMERICA,17,3,255,0,0,19,11,16,1,0
Study_24,Site 963,CAN,AMERICA,17,2,444,0,0,44,4,12,0,0
Study_24,Site 986,MEX,AMERICA,1,0,33,0,0,0,0,0,0,0
Study_25,225,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
Study_25,Site 1003,SVK,EMEA,1,0,0,0,0,0,0,0,7,0
Study_25,Site 1004,SVK,EMEA,2,0,0,7,0,0,0,0,22,0
Study_25,Site 1008,SVN,EMEA,3,0,0,0,0,0,0,0,37,3
Study_25,Site 1010,ZAF,EMEA,4,0,0,0,0,0,0,0,23,0
Study_25,Site 109,AUS,ASIA,8,0,0,4,0,0,0,0,111,0
Study_25,Site 11,IND,ASIA,1,0,0,0,0,0,0,0,6,0
Study_25,Site 12,ISR,EMEA,1,0,0,4,0,0,0,0,32,0
Study_25,Site 125,HUN,EMEA,4,0,0,9,0,0,0,0,78,0
Study_25,Site 126,HUN,EMEA,4,0,0,0,0,0,0,0,64,0
Study_25,Site 127,HUN,EMEA,2,0,0,0,0,0,0,0,20,0
Study_25,Site 13,NLD,EMEA,11,0,0,10,0,0,0,0,133,1
Study_25,Site 130,IND,ASIA,7,0,0,0,0,0,0,0,79,0
Study_25,Site 131,IND,ASIA,7,0,0,2,0,0,0,0,65,1
Study_25,Site 148,ITA,EMEA,3,0,0,0,0,0,0,0,45,0
Study_25,Site 149,ITA,EMEA,21,0,0,2,0,0,0,0,158,0
Study_25,Site 154,JPN,ASIA,1,0,0,0,0,0,0,0,12,0
Study_25,Site 155,JPN,ASIA,9,0,0,0,0,0,0,0,44,0
Study_25,Site 158,JPN,ASIA,5,0,0,0,0,0,0,0,44,0
Study_25,Site 160,JPN,ASIA,4,0,0,0,0,0,0,0,33,0
Study_25,Site 162,KOR,ASIA,10,0,0,0,0,0,0,0,94,0
Study_25,Site 1673,BRA,AMERICA,5,0,0,11,0,0,0,0,45,0
Study_25,Site 1674,BRA,AMERICA,5,0,0,3,0,0,0,0,58,0
Study_25,Site 1676,BRA,AMERICA,5,0,0,0,0,0,0,0,87,0
Study_25,Site 1677,BRA,AMERICA,9,0,0,1,0,0,0,0,62,4
Study_25,Site 1678,BRA,AMERICA,4,0,0,0,0,0,0,0,33,0
Study_25,Site 1716,ISR,EMEA,2,0,0,0,0,0,0,0,20,0
Study_25,Site 1734,JPN,ASIA,6,0,0,0,0,0,0,0,45,0
Study_25,Site 1735,JPN,ASIA,2,0,0,0,0,0,0,0,27,0
Study_25,Site 1736,JPN,ASIA,2,0,0,0,0,0,0,0,30,0
Study_25,Site 1737,JPN,ASIA,1,0,0,0,0,0,0,0,4,0
Study_25,Site 1738,JPN,ASIA,15,0,0,18,0,0,0,0,163,0
Study_25,Site 1739,JPN,ASIA,10,0,0,0,0,0,0,0,223,0
Study_25,Site 1740,JPN,ASIA,10,0,0,2,0,0,0,0,272,0
Study_25,Site 1743,JPN,ASIA,3,0,0,0,0,0,0,0,18,0
Study_25,Site 1744,JPN,ASIA,6,0,0,8,0,0,0,0,50,0
Study_25,Site 1745,JPN,ASIA,5,0,0,0,0,0,0,0,26,0
Study_25,Site 1747,MYS,ASIA,7,0,0,0,0,0,0,0,74,0
Study_25,Site 1770,MEX,AMERICA,5,0,0,0,0,0,0,0,58,0
Study_25,Site 1771,MEX,AMERICA,3,0,0,0,0,0,0,0,25,0
Study_25,Site 1772,MEX,AMERICA,2,0,0,9,0,0,0,0,42,1
Study_25,Site 1791,RUS,EMEA,4,0,0,0,0,0,0,0,37,0
Study_25,Site 1795,RUS,EMEA,2,0,0,0,0,0,0,0,78,0
Study_25,Site 1816,SGP,ASIA,8,0,0,0,0,0,0,0,33,0
Study_25,Site 1845,ESP,EMEA,2,0,0,0,0,0,0,0,10,0
Study_25,Site 1846,ESP,EMEA,2,0,0,0,0,0,0,0,29,0
Study_25,Site 1847,ESP,EMEA,1,0,0,0,0,0,0,0,5,0
Study_25,Site 1848,ESP,EMEA,1,0,0,0,0,0,0,0,4,0
Study_25,Site 1849,ESP,EMEA,2,0,0,0,0,0,0,0,13,0
Study_25,Site 1850,ESP,EMEA,2,0,0,0,0,0,0,0,19,0
Study_25,Site 1906,SWE,EMEA,7,0,0,0,0,0,0,0,50,0
Study_25,Site 1909,TWN,ASIA,7,0,0,0,0,0,0,0,87,0
Study_25,Site 1951,VNM,ASIA,9,0,0,0,0,0,0,0,111,0
Study_25,Site 1957,USA,AMERICA,1,0,0,0,0,0,0,0,19,0
