study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies,is_anomaly
Study_25,Site 2224,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (450/450),True
Study_25,Site 351,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (20/20),True
Study_25,Site 323,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (87/87),True
Study_25,Site 31,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 91% of all issues (39/43),True
Study_25,Site 30,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (87/87),True
Study_25,Site 3,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (46/46),True
Study_25,Site 29,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (41/41),True
Study_25,Site 2254,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (89/89),True
Study_25,Site 2253,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (26/26),True
Study_25,Site 2252,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (65/65),True
Study_25,Site 2251,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (29/29),True
Study_25,Site 2250,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (50/50),True
Study_25,Site 2248,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (33/33),True
Study_25,Site 2247,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (133/133),True
Study_25,Site 2246,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (21/21),True
Study_25,Site 2245,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (31/31),True
Study_25,Site 2243,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (43/43),True
Study_25,Site 475,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (77/77),True
Study_25,Site 47,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (72/72),True
Study_25,Site 469,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (148/148),True
Study_25,Site 468,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (27/27),True
Study_25,Site 467,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (39/39),True
Study_25,Site 466,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (102/102),True
Study_25,Site 464,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (55/55),True
Study_25,Site 424,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (23/23),True
Study_25,Site 423,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (21/21),True
Study_25,Site 422,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (35/35),True
Study_25,Site 419,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (196/196),True
Study_25,Site 417,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (89/89),True
Study_25,Site 362,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (44/44),True
Study_25,Site 361,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (57/57),True
Study_25,Site 360,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (52/52),True
Study_25,Site 353,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (46/46),True
Study_25,Site 530,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (40/40),True
Study_25,Site 526,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (23/23),True
Study_25,Site 525,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (61/61),True
Study_25,Site 521,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (51/51),True
Study_25,Site 518,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (91/91),True
Study_25,Site 510,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (81/81),True
Study_25,Site 509,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (54/54),True
Study_25,Site 508,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (146/146),True
Study_25,Site 507,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (56/56),True
Study_25,Site 504,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (156/156),True
Study_25,Site 50,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (58/58),True
Study_25,Site 5,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (46/46),True
Study_25,Site 49,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (62/62),True
Study_25,Site 480,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (86/86),True
Study_25,Site 48,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (138/138),True
Study_25,Site 479,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (44/44),True
Study_25,Site 69,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (69/69),True
Study_25,Site 68,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (64/64),True
Study_25,Site 67,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (157/157),True
Study_25,Site 66,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (74/74),True
Study_25,Site 65,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (63/63),True
Study_25,Site 63,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (273/273),True
Study_25,Site 62,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (143/143),True
Study_25,Site 61,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (210/210),True
Study_25,Site 598,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (65/65),True
Study_25,Site 592,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (60/60),True
Study_25,Site 590,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (40/40),True
Study_25,Site 589,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (114/114),True
Study_25,Site 588,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (50/50),True
Study_25,Site 586,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (21/21),True
Study_25,Site 575,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (92/92),True
Study_25,Site 567,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (41/41),True
Study_25,Site 801,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (66/66),True
Study_25,Site 79,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (132/132),True
Study_25,Site 785,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (22/22),True
Study_25,Site 784,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (83/83),True
Study_25,Site 783,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (62/62),True
Study_25,Site 781,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (81/81),True
Study_25,Site 780,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (81/81),True
Study_25,Site 778,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (24/24),True
Study_25,Site 777,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (46/46),True
Study_25,Site 776,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (99/99),True
Study_25,Site 75,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (86/86),True
Study_25,Site 73,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (98/98),True
Study_25,Site 72,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (102/102),True
Study_25,Site 71,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (156/156),True
Study_25,Site 70,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (141/141),True
Study_25,Site 7,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (198/198),True
Study_25,Site 933,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (18/18),True
Study_25,Site 932,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (39/39),True
Study_25,Site 926,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (54/54),True
Study_25,Site 924,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (29/29),True
Study_25,Site 923,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (63/63),True
Study_25,Site 873,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (32/32),True
Study_25,Site 863,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (27/27),True
Study_25,Site 862,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (62/62),True
Study_25,Site 861,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (51/51),True
Study_25,Site 860,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (58/58),True
Study_25,Site 859,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (82/82),True
Study_25,Site 854,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (23/23),True
Study_25,Site 852,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (147/147),True
Study_25,Site 848,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (53/53),True
Study_25,Site 846,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (37/37),True
Study_25,Site 806,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (24/24),True
Study_4,Site 140,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 94% of all issues (15/16),True
Study_4,Site 139,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 98% of all issues (58/59),True
Study_4,Site 132,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (15/15),True
Study_4,Site 126,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (22/22),True
Study_4,Site 125,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 95% of all issues (21/22),True
Study_4,Site 119,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 94% of all issues (16/17),True
Study_4,Site 116,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 39 subjects but zero DQI issues - verify data completeness,True
Study_4,Site 108,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 97% of all issues (36/37),True
Study_4,Site 1,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 98% of all issues (42/43),True
Study_25,Site 995,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (97/97),True
Study_25,Site 954,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (79/79),True
Study_25,Site 945,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (87/87),True
Study_25,Site 943,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (137/137),True
Study_25,Site 941,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (26/26),True
Study_25,Site 939,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (27/27),True
Study_25,Site 937,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (61/61),True
Study_5,Site 191,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 88% of all issues (64/73),True
Study_5,Site 181,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 76% of all issues (81/106),True
Study_4,Site 87,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (46/46),True
Study_4,Site 3,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (16/16),True
Study_4,Site 245,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 94% of all issues (16/17),True
Study_4,Site 228,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 83% of all issues (15/18),True
Study_4,Site 196,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (16/16),True
Study_4,Site 190,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 97% of all issues (35/36),True
Study_4,Site 183,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (15/15),True
Study_4,Site 171,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 95% of all issues (20/21),True
Study_4,Site 164,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 93% of all issues (14/15),True
Study_16,Site 773,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 85% of all issues (139/163),True
Study_16,Site 726,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 93% of all issues (50/54),True
Study_16,Site 724,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 84% of all issues (48/57),True
Study_16,Site 721,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 85% of all issues (33/39),True
Study_22,Site 1701,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 31 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 1647,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 40 subjects but zero DQI issues - verify data completeness,True
Study_22,Site 1337,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Site has 33 subjects but zero DQI issues - verify data completeness,True
Study_16,Site 769,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 92% of all issues (98/107),True
Study_16,Site 767,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (48/48),True
Study_16,Site 764,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 99% of all issues (97/98),True
Study_16,Site 761,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (31/31),True
Study_16,Site 760,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 88% of all issues (80/91),True
Study_16,Site 759,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Lab Issues represents 85% of all issues (41/48),True
Study_4,Site 162,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 100% of all issues (16/16),True
Study_16,Site 617,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (39/39),True
Study_16,Site 616,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (34/34),True
Study_16,Site 614,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 91% of all issues (21/23),True
Study_16,Site 613,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (17/17),True
Study_9,Site 87,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (871/871),True
Study_16,Site 607,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (44/44),True
Study_16,Site 604,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (61/61),True
Study_16,Site 601,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (165/165),True
Study_13,Site 87,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 88% of all issues (15/17),True
Study_5,Site 197,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 80% of all issues (37/46),True
Study_5,Site 196,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 75% of all issues (33/44),True
Study_5,Site 286,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (29/29),True
Study_5,Site 284,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 89% of all issues (81/91),True
Study_5,Site 28,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 77% of all issues (56/73),True
Study_5,Site 279,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (16/16),True
Study_5,Site 278,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (26/26),True
Study_5,Site 272,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (34/34),True
Study_5,Site 270,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (15/15),True
Study_5,Site 268,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 79% of all issues (83/105),True
Study_5,Site 266,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 86% of all issues (77/90),True
Study_5,Site 265,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 87% of all issues (45/52),True
Study_5,Site 264,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (55/55),True
Study_5,Site 262,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 88% of all issues (51/58),True
Study_5,Site 24,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (15/15),True
Study_13,Site 2,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 91% of all issues (20/22),True
Study_13,Site 130,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 88% of all issues (102/116),True
Study_13,Site 109,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 93% of all issues (41/44),True
Study_11,Site 157,2,0,0,2,0,PATTERN_ANOMALY,1,0.55,SAE Pending represents 100% of all issues (15/15); Site has 15 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_10,Site 38,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Missing Pages represents 91% of all issues (20/22),True
Study_1,Site 7,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 91% of all issues (39/43),True
Study_1,Site 3,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 79% of all issues (117/149),True
Study_1,Site 25,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (45/45),True
Study_5,Site 299,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 77% of all issues (61/79),True
Study_5,Site 295,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (52/52),True
Study_5,Site 294,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 98% of all issues (49/50),True
Study_5,Site 291,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 100% of all issues (20/20),True
Study_5,Site 289,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (30/31),True
Study_16,Site 756,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 93% of all issues (38/41),True
Study_16,Site 755,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 95% of all issues (35/37),True
Study_16,Site 754,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (66/68),True
Study_16,Site 753,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 90% of all issues (43/48),True
Study_16,Site 752,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (37/38),True
Study_16,Site 751,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 82% of all issues (28/34),True
Study_16,Site 750,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 97% of all issues (63/65),True
Study_16,Site 748,1,0,0,1,0,PATTERN_ANOMALY,1,0.55,Inactivated Forms represents 93% of all issues (56/60),True
