anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 187,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 81% of all issues (25/31),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 19,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 14 missing items outstanding for 65+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 191,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 88% of all issues (64/73),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 192,JPN,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 7 missing items outstanding for 213+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 192,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 86% of all issues (101/118),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 193,JPN,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 10 missing items outstanding for 140+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 193,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 88% of all issues (88/100),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 196,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 75% of all issues (33/44),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 197,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 80% of all issues (37/46),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 198,JPN,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 12 missing items outstanding for 119+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 2,AUS,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 34 missing items outstanding for 465+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 200,JPN,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 12 missing items outstanding for 46+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 200,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 79% of all issues (54/68),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 24,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (15/15),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 25,JPN,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 24 missing items outstanding for 228+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 261,SGP,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 48 missing items outstanding for 60+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 262,TWN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 88% of all issues (51/58),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 263,TWN,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 14 missing items outstanding for 207+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 264,TWN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (55/55),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 265,TWN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 87% of all issues (45/52),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 266,MYS,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 86% of all issues (77/90),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 268,BEL,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 79% of all issues (83/105),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 270,CZE,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (15/15),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 271,CZE,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 6 missing items outstanding for 151+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 271,CZE,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 95% of all issues (112/118),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 272,CZE,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (34/34),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 277,FRA,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 39 missing items outstanding for 639+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 277,FRA,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 75% of all issues (149/198),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 278,FRA,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (26/26),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 279,DEU,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (16/16),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 28,AUS,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 77% of all issues (56/73),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 280,DEU,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 28 missing items outstanding for 139+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 282,DEU,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 22 missing items outstanding for 196+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 284,HUN,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 89% of all issues (81/91),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 286,HUN,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (29/29),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 287,ISR,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 9 missing items outstanding for 243+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 287,ISR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 76% of all issues (48/63),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 288,ISR,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 10 missing items outstanding for 164+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 289,ISR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 97% of all issues (30/31),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 290,ISR,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 17 missing items outstanding for 314+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 290,ISR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 81% of all issues (74/91),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 291,ISR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (20/20),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 292,ITA,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 14 missing items outstanding for 242+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 294,ITA,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 98% of all issues (49/50),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 295,ITA,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (52/52),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 297,ITA,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 72 missing items outstanding for 224+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 298,SVK,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 6 missing items outstanding for 87+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 298,SVK,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 79% of all issues (37/47),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 299,SVK,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 77% of all issues (61/79),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 300,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 56 missing items outstanding for 898+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 300,ESP,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 84% of all issues (302/358),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 301,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 8 missing items outstanding for 164+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 301,ESP,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 80% of all issues (39/49),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 302,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 42 missing items outstanding for 101+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 303,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 23 missing items outstanding for 49+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 304,ESP,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (15/15),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 305,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 8 missing items outstanding for 158+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 306,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 46 missing items outstanding for 149+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 306,ESP,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 81% of all issues (199/247),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 307,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 30 missing items outstanding for 472+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 312,CHE,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 10 missing items outstanding for 127+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 313,CHE,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 6 missing items outstanding for 114+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 314,NLD,EMEA,STALE_MISSING_DATA,,,,,HIGH,Site has 12 missing items outstanding for 175+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 315,ARG,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Missing Pages represents 100% of all issues (24/24),Focus intervention specifically on missing pages - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 316,ARG,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 16 missing items outstanding for 350+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 317,CAN,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 16 missing items outstanding for 218+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 318,CAN,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 89% of all issues (34/38),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 320,CAN,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 18 missing items outstanding for 205+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 321,CAN,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (26/26),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 322,CAN,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 63 missing items outstanding for 123+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 324,BRA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 12 missing items outstanding for 117+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 325,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (16/16),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 326,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 26 missing items outstanding for 51+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 327,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 10 missing items outstanding for 301+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 327,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 86% of all issues (63/73),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 328,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 8 missing items outstanding for 196+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 329,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 54 missing items outstanding for 430+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 332,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (25/25),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 333,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 25 missing items outstanding for 357+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 335,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 79% of all issues (131/166),Focus intervention specifically on inactivated forms - appears to be root cause
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 336,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 16 missing items outstanding for 74+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 337,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 10 missing items outstanding for 45+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 338,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 70 missing items outstanding for 54+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_5,Site 340,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,Site has 57 missing items outstanding for 81+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 340,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Missing Pages represents 76% of all issues (57/75),Focus intervention specifically on missing pages - appears to be root cause
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_5,Site 344,JPN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,Inactivated Forms represents 100% of all issues (50/50),Focus intervention specifically on inactivated forms - appears to be root cause
